Prefix,HCL_component,Models,Traits,Heritability
CSTuber,L,BA,CSTuber.L,0.817910418178635
CSTuber,L,BA,CSTuber.L,0.841449601943958
CSTuber,L,BA,CSTuber.L,0.817609618479465
CSTuber,L,BA,CSTuber.L,0.841442382626849
CSTuber,L,BA,CSTuber.L,0.838131293849408
CSTuber,L,BA,CSTuber.L,0.83919468340177
CSTuber,L,BA,CSTuber.L,0.828303019647296
CSTuber,L,BA,CSTuber.L,0.833368763721182
CSTuber,L,BA,CSTuber.L,0.822684070553897
CSTuber,L,BA,CSTuber.L,0.817056491800325
CSTuber,L,BA,CSTuber.L,0.791438963941905
CSTuber,L,BA,CSTuber.L,0.80581876134016
CSTuber,L,BA,CSTuber.L,0.796209793662893
CSTuber,L,BA,CSTuber.L,0.814534894058584
CSTuber,L,BA,CSTuber.L,0.775899151952568
CSTuber,L,BA,CSTuber.L,0.814452605889723
CSTuber,L,BA,CSTuber.L,0.805482286656048
CSTuber,L,BA,CSTuber.L,0.806384772305271
CSTuber,L,BA,CSTuber.L,0.784805273521949
CSTuber,L,BA,CSTuber.L,0.778665801540399
CSTuber,L,BA,CSTuber.L,0.808773221847842
CSTuber,L,BA,CSTuber.L,0.775835235574477
CSTuber,L,BA,CSTuber.L,0.788754201003167
CSTuber,L,BA,CSTuber.L,0.809164671545002
CSTuber,L,BA,CSTuber.L,0.816284248008451
CSTuber,L,BA,CSTuber.L,0.810502911971569
CSTuber,L,BA,CSTuber.L,0.804788230914386
CSTuber,L,BA,CSTuber.L,0.814034407177037
CSTuber,L,BA,CSTuber.L,0.808284443535016
CSTuber,L,BA,CSTuber.L,0.82451636618128
CSTuber,L,BA,CSTuber.L,0.812772625603576
CSTuber,L,BA,CSTuber.L,0.816173348805444
CSTuber,L,BA,CSTuber.L,0.830687392946789
CSTuber,L,BA,CSTuber.L,0.815595792985439
CSTuber,L,BA,CSTuber.L,0.813744629551421
CSTuber,L,BA,CSTuber.L,0.818888188328739
CSTuber,L,BA,CSTuber.L,0.813839566145427
CSTuber,L,BA,CSTuber.L,0.800647351453801
CSTuber,L,BA,CSTuber.L,0.845786035150151
CSTuber,L,BA,CSTuber.L,0.846194982224865
CSTuber,L,BA,CSTuber.L,0.828969761412999
CSTuber,L,BA,CSTuber.L,0.827397365151921
CSTuber,L,BA,CSTuber.L,0.836038770332948
CSTuber,L,BA,CSTuber.L,0.856638436530717
CSTuber,L,BA,CSTuber.L,0.845371832502483
CSTuber,L,BA,CSTuber.L,0.844714467292793
CSTuber,L,BA,CSTuber.L,0.833661036583926
CSTuber,L,BA,CSTuber.L,0.835639033912388
CSTuber,L,BA,CSTuber.L,0.831528088639915
CSTuber,L,BA,CSTuber.L,0.82681605842439
CSTuber,L,BA,CSTuber.L,0.824948691294645
CSTuber,L,BA,CSTuber.L,0.834669494194419
CSTuber,L,BA,CSTuber.L,0.818598630822714
CSTuber,L,BA,CSTuber.L,0.833918050047442
CSTuber,L,BA,CSTuber.L,0.816174793477456
CSTuber,L,BA,CSTuber.L,0.823847857620465
CSTuber,L,BA,CSTuber.L,0.813470913514164
CSTuber,L,BA,CSTuber.L,0.815083970106861
CSTuber,L,BA,CSTuber.L,0.794646391483592
CSTuber,L,BA,CSTuber.L,0.797562238300474
CSTuber,L,BA,CSTuber.L,0.737907314913002
CSTuber,L,BA,CSTuber.L,0.770699730429088
CSTuber,L,BA,CSTuber.L,0.77672739635698
CSTuber,L,BA,CSTuber.L,0.77907233598208
CSTuber,L,BA,CSTuber.L,0.793214152283062
CSTuber,L,BA,CSTuber.L,0.767571707834658
CSTuber,L,BA,CSTuber.L,0.774330152355222
CSTuber,L,BA,CSTuber.L,0.74916354616471
CSTuber,L,BA,CSTuber.L,0.762711746401243
CSTuber,L,BA,CSTuber.L,0.793653972392496
CSTuber,L,BA,CSTuber.L,0.781321191341034
CSTuber,L,BA,CSTuber.L,0.787132355014817
CSTuber,L,BA,CSTuber.L,0.781333146450534
CSTuber,L,BA,CSTuber.L,0.758611507055068
CSTuber,L,BA,CSTuber.L,0.77422054278047
CSTuber,L,BA,CSTuber.L,0.768785063160436
CSTuber,L,BA,CSTuber.L,0.755988561702435
CSTuber,L,BA,CSTuber.L,0.773481920154348
CSTuber,L,BA,CSTuber.L,0.730250391589783
CSTuber,L,BA,CSTuber.L,0.734123136456216
CSTuber,L,BA,CSTuber.L,0.733108199476778
CSTuber,L,BA,CSTuber.L,0.750399761863694
CSTuber,L,BA,CSTuber.L,0.726882694794658
CSTuber,L,BA,CSTuber.L,0.748148234998135
CSTuber,L,BA,CSTuber.L,0.724425223199602
CSTuber,L,BA,CSTuber.L,0.734000535430032
CSTuber,L,BA,CSTuber.L,0.757740512132583
CSTuber,L,BA,CSTuber.L,0.750191237088186
CSTuber,L,BA,CSTuber.L,0.754445256142163
CSTuber,L,BA,CSTuber.L,0.750841055948713
CSTuber,L,BA,CSTuber.L,0.729090840674113
CSTuber,L,BA,CSTuber.L,0.737775363229523
CSTuber,L,BA,CSTuber.L,0.763015504507739
CSTuber,L,BA,CSTuber.L,0.744788892150656
CSTuber,L,BA,CSTuber.L,0.726980157426455
CSTuber,L,BA,CSTuber.L,0.719994241804883
CSTuber,L,BA,CSTuber.L,0.7249954560628
CSTuber,L,BA,CSTuber.L,0.708178265739368
CSTuber,L,BA,CSTuber.L,0.706737208531816
CSTuber,L,BA,CSTuber.L,0.748215882213891
CSTuber,L,BA,CSTuber.L,0.744468513273321
CSTuber,L,BA,CSTuber.L,0.760282355582041
CSTuber,L,BA,CSTuber.L,0.770347114222866
CSTuber,L,BA,CSTuber.L,0.761935087129361
CSTuber,L,BA,CSTuber.L,0.757033115931168
CSTuber,L,BA,CSTuber.L,0.731430513319901
CSTuber,L,BA,CSTuber.L,0.769749745460139
CSTuber,L,BA,CSTuber.L,0.75430824314272
CSTuber,L,BA,CSTuber.L,0.769586508615947
CSTuber,L,BA,CSTuber.L,0.765079316980046
CSTuber,L,BA,CSTuber.L,0.752938108951044
CSTuber,L,BA,CSTuber.L,0.777710038634401
CSTuber,L,BA,CSTuber.L,0.746152807333315
CSTuber,L,BA,CSTuber.L,0.757921808297005
CSTuber,L,BA,CSTuber.L,0.746059338644248
CSTuber,L,BA,CSTuber.L,0.721400684725809
CSTuber,L,BA,CSTuber.L,0.731246893752595
CSTuber,L,BA,CSTuber.L,0.740143693761254
CSTuber,L,BA,CSTuber.L,0.746890395070188
CSTuber,L,BA,CSTuber.L,0.70562946262148
CSTuber,L,BA,CSTuber.L,0.731894430363084
CSTuber,L,BA,CSTuber.L,0.745915010256478
CSTuber,L,BA,CSTuber.L,0.741575787570938
CSTuber,L,BA,CSTuber.L,0.757356517537704
CSTuber,L,BA,CSTuber.L,0.72541357237004
CSTuber,L,BA,CSTuber.L,0.713187932637826
CSTuber,L,BA,CSTuber.L,0.760025949894098
CSTuber,L,BA,CSTuber.L,0.726158648123772
CSTuber,L,BA,CSTuber.L,0.715322657440502
CSTuber,L,BA,CSTuber.L,0.682669595169111
CSTuber,L,BA,CSTuber.L,0.706831556754586
CSTuber,L,BA,CSTuber.L,0.723885484133503
CSTuber,L,BA,CSTuber.L,0.761656265399023
CSTuber,L,BA,CSTuber.L,0.756521714961666
CSTuber,L,BA,CSTuber.L,0.740731470790449
CSTuber,L,BA,CSTuber.L,0.749278319664205
CSTuber,L,BA,CSTuber.L,0.775910960329659
CSTuber,L,BA,CSTuber.L,0.778468721201616
CSTuber,L,BA,CSTuber.L,0.763537896950592
CSTuber,L,BA,CSTuber.L,0.777909202491142
CSTuber,L,BA,CSTuber.L,0.783101693121884
CSTuber,L,BA,CSTuber.L,0.752028828744359
CSTuber,L,BA,CSTuber.L,0.745354075830688
CSTuber,L,BA,CSTuber.L,0.785445328540432
CSTuber,L,BA,CSTuber.L,0.775522945991906
CSTuber,L,BA,CSTuber.L,0.741993769470405
CSTuber,L,BA,CSTuber.L,0.77526917764513
CSTuber,L,BA,CSTuber.L,0.766491983017298
CSTuber,L,BA,CSTuber.L,0.763652854749741
CSTuber,L,BA,CSTuber.L,0.775628092430102
CSTuber,L,BA,CSTuber.L,0.768170506018075
CSTuber,L,BA,CSTuber.L,0.708208852025456
CSTuber,L,BA,CSTuber.L,0.76053840134687
CSTuber,L,BA,CSTuber.L,0.77068158208925
CSTuber,L,BA,CSTuber.L,0.776575834259145
CSTuber,L,BA,CSTuber.L,0.786066515656141
CSTuber,L,BA,CSTuber.L,0.78719858082546
CSTuber,L,BA,CSTuber.L,0.771563437042839
CSTuber,L,BA,CSTuber.L,0.789310640128826
CSTuber,L,BA,CSTuber.L,0.791036701619254
CSTuber,L,BA,CSTuber.L,0.782856376586919
CSTuber,L,BA,CSTuber.L,0.761539664996559
CSTuber,L,BA,CSTuber.L,0.783859814395571
CSTuber,L,BA,CSTuber.L,0.772117742577506
CSTuber,L,BA,CSTuber.L,0.788843929464772
CSTuber,L,BA,CSTuber.L,0.807598652822608
CSTuber,L,BA,CSTuber.L,0.796006145929155
CSTuber,L,BA,CSTuber.L,0.796814933964985
CSTuber,L,BA,CSTuber.L,0.800207825826461
CSTuber,L,BA,CSTuber.L,0.787386434644394
CSTuber,L,BA,CSTuber.L,0.771132007361063
CSTuber,L,BA,CSTuber.L,0.789692325505491
CSTuber,L,BA,CSTuber.L,0.779873771382354
CSTuber,L,BA,CSTuber.L,0.783738982327544
CSTuber,L,BA,CSTuber.L,0.810293669970256
CSTuber,L,BA,CSTuber.L,0.773111189320522
CSTuber,L,BA,CSTuber.L,0.796097329913832
CSTuber,L,BA,CSTuber.L,0.792749910620037
CSTuber,L,BA,CSTuber.L,0.779658413527287
CSTuber,L,BA,CSTuber.L,0.784849038962806
CSTuber,L,BA,CSTuber.L,0.787859851640396
CSTuber,L,BA,CSTuber.L,0.799814254009281
CSTuber,L,BA,CSTuber.L,0.791908314758007
CSTuber,L,BA,CSTuber.L,0.783628327822552
CSTuber,L,BA,CSTuber.L,0.78462227004001
CSTuber,L,BA,CSTuber.L,0.785759362727053
CSTuber,L,BA,CSTuber.L,0.791603303837942
CSTuber,L,BA,CSTuber.L,0.774849098561557
CSTuber,L,BA,CSTuber.L,0.762074588534214
CSTuber,L,BA,CSTuber.L,0.792705021913972
CSTuber,L,BA,CSTuber.L,0.766292692228186
CSTuber,L,BA,CSTuber.L,0.762054715390619
CSTuber,L,BA,CSTuber.L,0.761328174589518
CSTuber,L,BA,CSTuber.L,0.773572710398394
CSTuber,L,BA,CSTuber.L,0.79649018146128
CSTuber,L,BA,CSTuber.L,0.787677177854633
CSTuber,L,BA,CSTuber.L,0.801996291319492
CSTuber,L,BA,CSTuber.L,0.811806062416069
CSTuber,L,BA,CSTuber.L,0.770184056262725
CSTuber,L,BA,CSTuber.L,0.782613549806437
CSTuber,L,BA,CSTuber.L,0.766511744535108
CSTuber,L,BA,CSTuber.L,0.800570651219697
CSTuber,L,BA,CSTuber.L,0.767684934150764
CSTuber,L,BA,CSTuber.L,0.775933249533162
CSTuber,L,BA,CSTuber.L,0.745813234465844
CSTuber,L,BA,CSTuber.L,0.742091808524457
CSTuber,L,BA,CSTuber.L,0.736873083032386
CSTuber,L,BA,CSTuber.L,0.722656783082343
CSTuber,L,BA,CSTuber.L,0.734013924330494
CSTuber,L,BA,CSTuber.L,0.752892441892339
CSTuber,L,BA,CSTuber.L,0.734056951335534
CSTuber,L,BA,CSTuber.L,0.746402315743768
CSTuber,L,BA,CSTuber.L,0.744873252904669
CSTuber,L,BA,CSTuber.L,0.717135335644082
CSTuber,L,BA,CSTuber.L,0.697118050304185
CSTuber,L,BA,CSTuber.L,0.709306828627273
CSTuber,L,BA,CSTuber.L,0.703667020885554
CSTuber,L,BA,CSTuber.L,0.67905043660139
CSTuber,L,BA,CSTuber.L,0.730075618000648
CSTuber,L,BA,CSTuber.L,0.718108152847456
CSTuber,L,BA,CSTuber.L,0.712722141305162
CSTuber,L,BA,CSTuber.L,0.684913866432225
CSTuber,L,BA,CSTuber.L,0.718188420286023
CSTuber,L,BA,CSTuber.L,0.707915950942159
CSTuber,L,BA,CSTuber.L,0.699677411981188
CSTuber,L,BA,CSTuber.L,0.670933277780696
CSTuber,L,BA,CSTuber.L,0.677950131419597
CSTuber,L,BA,CSTuber.L,0.727238636681807
CSTuber,L,BA,CSTuber.L,0.666896266455882
CSTuber,L,BA,CSTuber.L,0.680442355615489
CSTuber,L,BA,CSTuber.L,0.690934518404894
CSTuber,L,BA,CSTuber.L,0.689201595447458
CSTuber,L,BA,CSTuber.L,0.674332915816603
CSTuber,L,BA,CSTuber.L,0.677697453632261
CSTuber,L,BA,CSTuber.L,0.641693340924931
CSTuber,L,BA,CSTuber.L,0.664341463020981
CSTuber,L,BA,CSTuber.L,0.7029437885362
CSTuber,L,BA,CSTuber.L,0.716290017082952
CSTuber,L,BA,CSTuber.L,0.71391658984045
CSTuber,L,BA,CSTuber.L,0.705324388537587
CSTuber,L,BA,CSTuber.L,0.728053725272593
CSTuber,L,BA,CSTuber.L,0.72097751244288
CSTuber,L,BA,CSTuber.L,0.725448325177874
CSTuber,L,BA,CSTuber.L,0.733286997083174
CSTuber,L,BA,CSTuber.L,0.723982365697663
CSTuber,L,BA,CSTuber.L,0.763867331559346
CSTuber,L,BA,CSTuber.L,0.71767509296371
CSTuber,L,BA,CSTuber.L,0.723053732585799
CSTuber,L,BA,CSTuber.L,0.706975146050303
CSTuber,L,BA,CSTuber.L,0.720818382431554
CSTuber,L,BA,CSTuber.L,0.729667939844582
CSTuber,L,BA,CSTuber.L,0.730320592740013
CSTuber,L,BA,CSTuber.L,0.726833932565397
CSTuber,L,BA,CSTuber.L,0.727786268132475
CSTuber,L,BA,CSTuber.L,0.762985378211269
CSTuber,L,BA,CSTuber.L,0.754962129166007
CSTuber,L,BA,CSTuber.L,0.753425851255336
CSTuber,L,BA,CSTuber.L,0.767287554845538
CSTuber,L,BA,CSTuber.L,0.739483768905167
CSTuber,L,BA,CSTuber.L,0.744049241471996
CSTuber,L,BA,CSTuber.L,0.745781928290618
CSTuber,L,BA,CSTuber.L,0.779526267695125
CSTuber,L,BA,CSTuber.L,0.75258544346231
CSTuber,L,BA,CSTuber.L,0.753342981297718
CSTuber,L,BA,CSTuber.L,0.775337450225522
CSTuber,L,BA,CSTuber.L,0.750597066208091
CSTuber,L,BA,CSTuber.L,0.731655366813475
CSTuber,L,BA,CSTuber.L,0.75656008783567
CSTuber,L,BA,CSTuber.L,0.769024813899013
CSTuber,L,BA,CSTuber.L,0.732611117762133
CSTuber,L,BA,CSTuber.L,0.705572188157429
CSTuber,L,BA,CSTuber.L,0.724552993500138
CSTuber,L,BA,CSTuber.L,0.72461969266457
CSTuber,L,BA,CSTuber.L,0.74646069806693
CSTuber,L,BA,CSTuber.L,0.742964449089242
CSTuber,L,BA,CSTuber.L,0.733413727472348
CSTuber,L,BA,CSTuber.L,0.768523471641062
CSTuber,L,BA,CSTuber.L,0.737901995183732
CSTuber,L,BA,CSTuber.L,0.76093007931185
CSTuber,L,BA,CSTuber.L,0.719147342230746
CSTuber,L,BA,CSTuber.L,0.742874552605763
CSTuber,L,BA,CSTuber.L,0.712113844752302
CSTuber,L,BA,CSTuber.L,0.736831188140478
CSTuber,L,BA,CSTuber.L,0.737003796935692
CSTuber,L,BA,CSTuber.L,0.680755411496463
CSTuber,L,BA,CSTuber.L,0.707576239443541
CSTuber,L,BA,CSTuber.L,0.655360558609261
CSTuber,L,BA,CSTuber.L,0.687899821918287
CSTuber,L,BA,CSTuber.L,0.710331043383888
CSTuber,L,BA,CSTuber.L,0.68098028939573
CSTuber,L,BA,CSTuber.L,0.640856090505298
CSTuber,L,BA,CSTuber.L,0.66388557023869
CSTuber,L,BA,CSTuber.L,0.677725179497848
CSTuber,L,BA,CSTuber.L,0.666315429762943
CSTuber,L,BA,CSTuber.L,0.671965919153597
CSTuber,L,BA,CSTuber.L,0.687940753257383
CSTuber,L,BA,CSTuber.L,0.696800196517005
CSTuber,L,BA,CSTuber.L,0.685155861225102
CSTuber,L,BA,CSTuber.L,0.700933687875926
CSTuber,L,BA,CSTuber.L,0.699716786268894
CSTuber,L,BA,CSTuber.L,0.704854521637981
CSTuber,L,BA,CSTuber.L,0.686597492374046
CSTuber,L,BA,CSTuber.L,0.709126197599051
CSTuber,L,BA,CSTuber.L,0.68893319031841
CSTuber,L,BA,CSTuber.L,0.681265347410699
CSTuber,L,BA,CSTuber.L,0.701097063709521
CSTuber,L,BA,CSTuber.L,0.659468891676269
CSTuber,L,BA,CSTuber.L,0.676041898913626
CSTuber,L,BA,CSTuber.L,0.665798195842935
CSTuber,L,BA,CSTuber.L,0.622666923906581
CSTuber,L,BA,CSTuber.L,0.685190999235885
CSTuber,L,BA,CSTuber.L,0.683417033084173
CSTuber,L,BA,CSTuber.L,0.683401926730375
CSTuber,L,BA,CSTuber.L,0.643387852529266
CSTuber,L,BA,CSTuber.L,0.682873469418454
CSTuber,L,BA,CSTuber.L,0.701158522936684
CSTuber,L,BA,CSTuber.L,0.69762500330888
CSTuber,L,BA,CSTuber.L,0.721123691431104
CSTuber,L,BA,CSTuber.L,0.71018804403597
CSTuber,L,BA,CSTuber.L,0.720504580836121
CSTuber,L,BA,CSTuber.L,0.727854351400304
CSTuber,L,BA,CSTuber.L,0.67737272354923
CSTuber,L,BA,CSTuber.L,0.659786193371117
CSTuber,L,BA,CSTuber.L,0.684545102133788
CSTuber,L,BA,CSTuber.L,0.65454539885219
CSTuber,L,BA,CSTuber.L,0.677140594822374
CSTuber,L,BA,CSTuber.L,0.689722652012332
CSTuber,L,BA,CSTuber.L,0.685015950595095
CSTuber,L,BA,CSTuber.L,0.687325717639382
CSTuber,L,BA,CSTuber.L,0.656504928256203
CSTuber,L,BA,CSTuber.L,0.647742705458649
CSTuber,L,BA,CSTuber.L,0.662592242403189
CSTuber,L,BA,CSTuber.L,0.661901135214976
CSTuber,L,BA,CSTuber.L,0.688978572448798
CSTuber,L,BA,CSTuber.L,0.685635906885807
CSTuber,L,BA,CSTuber.L,0.68869148276525
CSTuber,L,BA,CSTuber.L,0.694066455856739
CSTuber,L,BA,CSTuber.L,0.706843835509327
CSTuber,L,BA,CSTuber.L,0.683980249474562
CSTuber,L,BA,CSTuber.L,0.701087162848247
CSTuber,L,BA,CSTuber.L,0.717103588425018
CSTuber,L,BA,CSTuber.L,0.699285546037442
CSTuber,L,BA,CSTuber.L,0.720887990628808
CSTuber,L,BA,CSTuber.L,0.714997084783315
CSTuber,L,BA,CSTuber.L,0.686106609504004
CSTuber,L,BA,CSTuber.L,0.728745114397924
CSTuber,L,BA,CSTuber.L,0.696321846812627
CSTuber,L,BA,CSTuber.L,0.707777945749026
CSTuber,L,BA,CSTuber.L,0.691299998991728
CSTuber,L,BA,CSTuber.L,0.680431114919824
CSTuber,L,BA,CSTuber.L,0.716579473223082
CSTuber,L,BA,CSTuber.L,0.668258920947786
CSTuber,L,BA,CSTuber.L,0.694963612393226
CSTuber,L,BA,CSTuber.L,0.688329668199664
CSTuber,L,BA,CSTuber.L,0.695593851473023
CSTuber,L,BA,CSTuber.L,0.71430775394848
CSTuber,L,BA,CSTuber.L,0.696188547115847
CSTuber,L,BA,CSTuber.L,0.6992206217924
CSTuber,L,BA,CSTuber.L,0.697142794212659
CSTuber,L,BA,CSTuber.L,0.707122010875943
CSTuber,L,BA,CSTuber.L,0.698607863413633
CSTuber,L,BA,CSTuber.L,0.706947367508646
CSTuber,L,BA,CSTuber.L,0.725630236735371
CSTuber,L,BA,CSTuber.L,0.737552750238777
CSTuber,L,BA,CSTuber.L,0.704093543842156
CSTuber,L,BA,CSTuber.L,0.71375201755723
CSTuber,L,BA,CSTuber.L,0.693952429475428
CSTuber,L,BA,CSTuber.L,0.714977957576721
CSTuber,L,BA,CSTuber.L,0.723245050938087
CSTuber,L,BA,CSTuber.L,0.712589358213948
CSTuber,L,BA,CSTuber.L,0.709752242795676
CSTuber,L,BA,CSTuber.L,0.70007084945996
CSTuber,L,BA,CSTuber.L,0.732767596423452
CSTuber,L,BA,CSTuber.L,0.730715563266507
CSTuber,L,BA,CSTuber.L,0.740314582170067
CSTuber,L,BA,CSTuber.L,0.753931181971387
CSTuber,L,BA,CSTuber.L,0.755878675843246
CSTuber,L,BA,CSTuber.L,0.742748379638044
CSTuber,L,BA,CSTuber.L,0.727613391995977
CSTuber,L,BA,CSTuber.L,0.753565758559851
CSTuber,L,BA,CSTuber.L,0.771099546774035
CSTuber,L,BA,CSTuber.L,0.769026748019271
CSTuber,L,BA,CSTuber.L,0.782351648078726
CSTuber,L,BA,CSTuber.L,0.75652146317727
CSTuber,L,BA,CSTuber.L,0.787389330756484
CSTuber,L,BA,CSTuber.L,0.793019771339964
CSTuber,L,BA,CSTuber.L,0.78138935073103
CSTuber,L,BA,CSTuber.L,0.789705669827787
CSTuber,L,BA,CSTuber.L,0.801233758414694
CSTuber,L,BA,CSTuber.L,0.777949058348158
CSTuber,L,BA,CSTuber.L,0.787622736083701
CSTuber,L,BA,CSTuber.L,0.787291122469789
CSTuber,L,BA,CSTuber.L,0.787030447289361
CSTuber,L,BA,CSTuber.L,0.799062490789574
CSTuber,L,BA,CSTuber.L,0.804142951139106
CSTuber,L,BA,CSTuber.L,0.799236538883876
CSTuber,L,BA,CSTuber.L,0.807199244917801
CSTuber,L,BA,CSTuber.L,0.811247967839748
CSTuber,L,BA,CSTuber.L,0.811646058593323
CSTuber,L,BA,CSTuber.L,0.802796919883691
CSTuber,L,BA,CSTuber.L,0.797866640546648
CSTuber,L,BA,CSTuber.L,0.806547233532889
CSTuber,L,BA,CSTuber.L,0.793823963435769
CSTuber,L,BA,CSTuber.L,0.803844722452597
CSTuber,L,BA,CSTuber.L,0.83076960103337
CSTuber,L,BA,CSTuber.L,0.782812660041371
CSTuber,L,BA,CSTuber.L,0.809989737981295
CSTuber,L,BA,CSTuber.L,0.810055305752035
CSTuber,L,BA,CSTuber.L,0.78599731626216
CSTuber,L,BA,CSTuber.L,0.825492293894398
CSTuber,L,BA,CSTuber.L,0.797470215232684
CSTuber,L,BA,CSTuber.L,0.786024080400001
CSTuber,L,BA,CSTuber.L,0.784366165245287
CSTuber,L,BA,CSTuber.L,0.828789613426336
CSTuber,L,BA,CSTuber.L,0.792278305908878
CSTuber,L,BA,CSTuber.L,0.798434912628552
CSTuber,L,BA,CSTuber.L,0.809060674873595
CSTuber,L,BA,CSTuber.L,0.807129785888101
CSTuber,L,BA,CSTuber.L,0.809621895905484
CSTuber,L,BA,CSTuber.L,0.801851319650941
CSTuber,L,BA,CSTuber.L,0.802503127422921
CSTuber,L,BA,CSTuber.L,0.804813664356292
CSTuber,L,BA,CSTuber.L,0.791948836450002
CSTuber,L,BA,CSTuber.L,0.799152061838361
CSTuber,L,BA,CSTuber.L,0.791456969092575
CSTuber,L,BA,CSTuber.L,0.791479883837198
CSTuber,L,BA,CSTuber.L,0.809511654569911
CSTuber,L,BA,CSTuber.L,0.786397698457694
CSTuber,L,BA,CSTuber.L,0.809594811219097
CSTuber,L,BA,CSTuber.L,0.804932357734237
CSTuber,L,BA,CSTuber.L,0.786581475957211
CSTuber,L,BA,CSTuber.L,0.811073262641376
CSTuber,L,BA,CSTuber.L,0.812024791892967
CSTuber,L,BA,CSTuber.L,0.816375674784414
CSTuber,L,BA,CSTuber.L,0.827783007336453
CSTuber,L,BA,CSTuber.L,0.803677750799711
CSTuber,L,BA,CSTuber.L,0.818875493039282
CSTuber,L,BA,CSTuber.L,0.8116374343589
CSTuber,L,BA,CSTuber.L,0.818220975072629
CSTuber,L,BA,CSTuber.L,0.812423922046691
CSTuber,L,BA,CSTuber.L,0.788134050506855
CSTuber,L,BA,CSTuber.L,0.822472699417606
CSTuber,L,BA,CSTuber.L,0.802847309404227
CSTuber,L,BA,CSTuber.L,0.791669803213663
CSTuber,L,BA,CSTuber.L,0.788289092611545
CSTuber,L,BA,CSTuber.L,0.796625590911913
CSTuber,L,BA,CSTuber.L,0.796191875114275
CSTuber,L,BA,CSTuber.L,0.803051474334376
CSTuber,L,BA,CSTuber.L,0.788647972066284
CSTuber,L,BA,CSTuber.L,0.781343264285844
CSTuber,L,BA,CSTuber.L,0.809734906653023
CSTuber,L,BA,CSTuber.L,0.783942137411461
CSTuber,L,BA,CSTuber.L,0.798982341022248
CSTuber,L,BA,CSTuber.L,0.818945536966362
CSTuber,L,BA,CSTuber.L,0.81226458688981
CSTuber,L,BA,CSTuber.L,0.775980648644425
CSTuber,L,BA,CSTuber.L,0.797267905119883
CSTuber,L,BA,CSTuber.L,0.822789753986422
CSTuber,L,BA,CSTuber.L,0.805076060247787
CSTuber,L,BA,CSTuber.L,0.796224004462994
CSTuber,L,BA,CSTuber.L,0.777255151430709
CSTuber,L,BA,CSTuber.L,0.801020857945282
CSTuber,L,BA,CSTuber.L,0.833168631468629
CSTuber,L,BA,CSTuber.L,0.803204627469046
CSTuber,L,BA,CSTuber.L,0.788647387629984
CSTuber,L,BA,CSTuber.L,0.791476825381607
CSTuber,L,BA,CSTuber.L,0.774024878003407
CSTuber,L,BA,CSTuber.L,0.790007991472145
CSTuber,L,BA,CSTuber.L,0.78481713494481
CSTuber,L,BA,CSTuber.L,0.789694303423707
CSTuber,L,BA,CSTuber.L,0.766058334398088
CSTuber,L,BA,CSTuber.L,0.805150632966893
CSTuber,L,BA,CSTuber.L,0.794986527812609
CSTuber,L,BA,CSTuber.L,0.767789922569011
CSTuber,L,BA,CSTuber.L,0.736773545603042
CSTuber,L,BA,CSTuber.L,0.751330433821074
CSTuber,L,BA,CSTuber.L,0.761231388880499
CSTuber,L,BA,CSTuber.L,0.75539906249578
CSTuber,L,BA,CSTuber.L,0.758864142320871
CSTuber,L,BA,CSTuber.L,0.747646714192318
CSTuber,L,BA,CSTuber.L,0.745182229386052
CSTuber,L,BA,CSTuber.L,0.741611725463032
CSTuber,L,BA,CSTuber.L,0.755470009256862
CSTuber,L,BA,CSTuber.L,0.744000531263446
CSTuber,L,BA,CSTuber.L,0.7421705861556
CSTuber,L,BA,CSTuber.L,0.722439994946154
CSTuber,L,BA,CSTuber.L,0.732335716785477
CSTuber,L,BA,CSTuber.L,0.747305553536441
CSTuber,L,BA,CSTuber.L,0.726685817772379
CSTuber,L,BA,CSTuber.L,0.723999452147437
CSTuber,L,BA,CSTuber.L,0.739532229263838
CSTuber,L,BA,CSTuber.L,0.730252400890399
CSTuber,L,BA,CSTuber.L,0.730440690608461
CSTuber,L,BA,CSTuber.L,0.703268532648487
CSTuber,L,BA,CSTuber.L,0.739949179335922
CSTuber,L,BA,CSTuber.L,0.699887926223434
CSTuber,L,BA,CSTuber.L,0.69877250234008
CSTuber,L,BA,CSTuber.L,0.704246682557689
CSTuber,L,BA,CSTuber.L,0.735795263243966
CSTuber,L,BA,CSTuber.L,0.70143577845849
CSTuber,L,BA,CSTuber.L,0.67998791401066
CSTuber,L,BA,CSTuber.L,0.686627243105741
CSTuber,L,BA,CSTuber.L,0.683857094674933
CSTuber,L,BA,CSTuber.L,0.682997796270403
CSTuber,L,BA,CSTuber.L,0.649265665099047
CSTuber,L,BA,CSTuber.L,0.676300183423316
CSTuber,L,BA,CSTuber.L,0.662883077610002
CSTuber,L,BA,CSTuber.L,0.709791597488379
CSTuber,L,BA,CSTuber.L,0.622313992488917
CSTuber,L,BA,CSTuber.L,0.68252729383321
CSTuber,L,BA,CSTuber.L,0.64478572779346
CSTuber,L,BA,CSTuber.L,0.607714626916563
CSTuber,L,BA,CSTuber.L,0.680664656960997
CSTuber,L,BA,CSTuber.L,0.609939338683912
CSTuber,L,BA,CSTuber.L,0.662804104235671
CSTuber,L,BA,CSTuber.L,0.660311492655446
CSTuber,L,BA,CSTuber.L,0.672146881236616
