SAMPLES,c1_10031,c1_10915,c1_11124,c1_11137,c1_11459,c1_11802,c1_11806,c1_12354,c1_14089,c1_15219,c1_15689,c1_16495,c1_2333,c1_4171,c1_9356,c1_9397,c1_9428,c2_15796,c2_18788,c2_20521,c2_20714,c2_22205,c2_24454,c2_25654,c2_26403,c2_27879,c2_30596,c2_30741,c2_36021,c2_37342,c2_38787,c2_38952,c2_41163,c2_44804,c2_46707,c2_46710,c2_48033,c2_48715,c2_49938,c2_51053,c2_52477,c2_52898,c2_53177,c2_54139,c2_58236,c2_6004,c2_63,c2_6466,c2_7785,c2_9011
15062100,1,0,0,3,2,2,3,4,1,1,4,2,2,2,2,0,0,2,3,2,2,1,0,3,2,0,3,2,4,1,4,1,4,4,4,4,1,4,0,2,4,2,0,3,2,4,1,3,4,2
15062101,2,0,1,1,4,0,4,3,2,2,3,1,1,3,3,1,1,0,2,2,3,3,0,1,3,0,2,2,4,0,4,3,3,2,3,3,1,3,0,2,3,3,0,4,1,2,0,3,4,4
15062102,3,0,0,3,4,0,4,4,1,2,3,0,2,3,2,0,0,2,2,3,2,1,1,1,3,0,0,3,4,0,4,0,3,1,4,4,0,4,0,3,4,1,0,3,3,2,1,4,4,4
15062103,2,0,1,3,4,0,4,4,2,1,2,NA,3,3,3,1,1,0,0,0,0,4,1,0,4,0,2,4,3,0,4,3,4,4,4,4,0,4,1,1,3,1,1,3,3,3,1,2,3,4
15062105,3,0,1,1,2,1,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15062106,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,2,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15062107,2,0,0,2,4,2,3,4,2,2,4,1,0,4,2,0,0,0,3,1,1,4,1,1,3,0,1,3,4,1,4,4,2,1,3,3,0,3,NA,1,4,3,0,4,1,2,1,4,4,4
15062108,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15062109,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,2,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15062112,3,0,1,1,2,1,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15062115,3,1,1,1,4,0,4,4,3,0,3,2,2,2,3,0,0,0,1,0,3,3,1,1,4,0,2,4,4,0,3,3,3,3,4,4,0,4,1,0,3,3,1,4,1,3,0,3,3,3
15062117,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15062118,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15062119,2,1,1,1,4,0,4,4,1,1,3,2,1,3,2,2,1,0,3,0,2,3,1,0,2,0,2,4,4,0,4,3,3,1,3,3,0,3,1,1,3,1,0,3,3,3,1,4,4,4
15062122,4,0,0,3,3,0,4,3,0,2,4,2,2,4,3,1,1,0,2,1,4,3,1,0,2,0,3,4,4,1,4,4,4,3,4,4,0,4,0,1,4,0,0,4,4,2,0,4,4,2
15062124,0,1,0,0,4,0,4,4,1,2,2,1,2,4,4,0,0,0,4,1,2,2,0,0,3,0,2,3,4,0,3,4,3,2,4,3,1,4,0,1,4,1,1,4,3,2,1,4,3,2
15062126,3,NA,1,1,3,1,NA,3,2,0,3,1,2,4,3,1,0,0,2,0,2,3,1,0,2,0,2,3,4,0,4,3,4,3,4,4,1,4,1,0,3,2,1,4,2,2,0,3,3,4
15062133,1,0,0,2,3,0,4,4,1,1,3,1,0,4,2,2,1,0,3,0,2,2,1,0,2,0,3,4,4,1,4,4,3,1,4,4,0,4,0,1,4,2,0,3,2,4,0,4,4,4
15062136,3,1,0,2,3,0,4,3,0,1,3,2,3,3,3,3,2,0,3,1,2,2,2,2,2,0,4,3,4,1,4,3,3,0,3,3,1,4,1,2,4,2,1,4,2,2,0,2,3,3
15062139,2,0,0,2,3,0,4,4,1,0,4,1,1,4,2,0,0,1,4,1,3,1,1,1,1,0,2,2,4,1,4,4,4,2,3,3,1,3,0,1,4,2,0,2,2,3,0,4,4,3
15062143,2,0,1,1,4,0,4,3,2,2,3,1,1,3,3,1,1,0,2,2,3,3,0,1,3,0,2,2,4,0,4,3,3,2,3,3,1,3,0,2,3,3,0,4,1,2,0,3,4,4
15062144,3,0,1,1,2,1,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15062145,3,0,1,1,4,0,4,4,3,1,3,2,2,4,2,2,2,0,3,1,3,2,0,0,3,0,3,4,3,0,4,3,4,2,3,3,0,3,0,3,3,2,1,4,2,2,0,3,3,4
15062146,3,0,0,2,3,0,4,4,1,3,3,1,1,2,2,3,1,0,3,1,2,2,1,1,2,2,2,4,4,1,4,2,3,1,4,4,2,4,0,2,4,2,0,2,2,4,0,4,4,3
15062147,2,0,0,2,3,0,4,4,1,0,4,1,1,4,2,0,0,1,4,1,3,1,1,1,1,0,2,2,4,1,4,4,4,2,3,3,1,3,0,1,4,2,0,2,2,3,0,4,4,3
15062149,2,0,0,2,3,0,4,4,1,0,4,1,1,4,2,0,0,1,4,1,3,1,1,1,1,0,2,2,4,1,4,4,4,2,3,3,1,3,0,1,4,2,0,2,2,3,0,4,4,3
15062150,2,0,0,2,3,0,4,4,1,1,4,1,1,3,4,1,1,0,3,1,2,3,2,1,3,0,1,4,3,0,4,3,4,1,3,3,0,4,0,1,4,0,0,4,4,3,1,1,4,4
15062151,3,0,0,2,3,1,3,4,1,2,4,2,0,3,2,1,1,0,2,0,3,3,1,0,3,0,3,4,3,1,3,4,3,2,3,3,1,3,0,1,4,2,0,3,2,3,2,4,4,4
15062152,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15062153,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15062332,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,2,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15062333,2,1,0,1,4,0,4,3,1,2,3,2,3,2,4,0,0,0,2,1,2,2,1,1,3,0,3,4,3,0,4,4,4,2,4,4,0,4,1,1,3,2,1,4,2,3,0,4,3,4
15062334,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15062335,3,0,0,3,3,2,3,3,1,1,4,0,2,4,4,1,1,1,3,0,2,1,2,1,3,0,1,3,4,2,4,4,4,1,3,3,1,3,0,3,4,1,0,4,3,2,0,3,4,2
15062337,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15062338,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15062339,3,1,0,3,4,0,4,4,2,0,4,NA,2,4,4,0,0,1,4,1,0,1,1,1,3,1,3,4,4,1,4,4,4,1,2,0,0,3,0,1,4,0,0,3,4,2,0,4,4,2
15062344,2,0,0,4,4,0,4,4,0,2,2,1,1,4,4,3,1,1,3,1,2,0,1,0,4,0,3,3,4,1,4,4,4,1,4,4,1,4,0,2,4,3,0,4,1,3,0,4,4,2
15062346,3,0,0,3,3,0,4,2,1,1,4,1,2,4,3,0,0,1,3,1,2,4,1,2,2,0,3,3,4,2,4,4,4,4,3,3,0,3,0,1,4,2,0,3,2,2,3,3,4,4
15062347,2,1,1,2,4,2,3,4,4,1,3,1,0,3,3,0,0,1,3,0,3,2,2,2,4,0,3,2,4,1,3,3,3,3,3,3,1,3,1,1,3,2,0,4,2,2,1,3,4,2
15062349,2,1,1,1,4,0,4,4,1,1,3,2,1,3,2,1,1,0,3,0,2,3,1,0,2,0,2,4,4,0,4,3,3,1,3,3,0,3,1,1,3,1,0,3,3,3,1,4,4,4
15062350,1,1,0,2,4,1,3,2,2,2,4,1,2,3,4,0,1,0,3,0,2,2,1,1,3,0,2,4,4,1,3,4,4,1,4,4,0,4,0,2,4,3,0,3,1,2,1,3,4,4
15062351,1,0,0,2,3,0,4,4,1,1,3,1,0,4,2,2,1,0,3,0,2,2,1,0,2,0,3,4,4,1,4,4,3,1,4,4,0,4,0,1,4,2,0,3,2,4,0,4,4,4
15062353,1,1,0,2,4,2,3,4,2,1,4,0,1,3,4,1,1,0,2,0,3,3,0,0,3,0,2,4,4,1,4,4,4,1,3,3,1,3,1,1,4,1,0,4,3,2,0,4,4,4
15062354,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15062356,3,0,0,2,3,0,4,4,1,3,3,1,1,2,2,3,1,0,3,1,2,2,1,1,2,1,2,4,4,1,4,2,3,1,4,4,2,4,0,2,4,2,0,2,2,4,0,4,4,3
15062357,3,0,1,1,2,1,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15062358,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15062359,2,2,0,3,4,0,4,3,3,4,2,0,1,4,4,1,1,1,3,2,1,2,0,0,1,0,2,2,4,0,4,4,3,0,3,3,0,3,0,2,4,2,0,4,2,3,0,3,4,4
15062360,1,0,0,4,2,4,3,4,3,2,4,1,2,3,2,2,1,1,3,3,2,2,1,2,3,1,1,1,4,1,4,3,3,2,4,4,2,4,1,2,4,2,0,4,2,4,2,4,4,2
15062361,4,1,0,2,4,0,4,2,2,1,4,0,1,4,4,1,1,0,3,1,1,2,1,1,4,0,2,4,4,0,4,4,3,3,4,4,1,4,0,2,3,3,0,3,1,2,1,4,4,4
15062363,1,1,1,1,3,0,4,4,2,1,2,1,1,3,2,2,2,1,3,1,1,3,0,3,3,0,2,2,4,0,4,1,3,0,3,3,1,3,1,2,4,1,0,3,3,3,2,3,4,4
15062366,1,1,0,0,4,0,4,3,3,2,3,1,0,4,4,0,0,0,3,0,3,2,0,1,3,0,2,4,4,0,3,4,3,4,4,4,0,4,0,1,4,1,1,1,3,2,1,4,3,3
15062367,3,1,1,1,4,0,4,4,3,0,3,2,2,2,3,0,0,0,1,0,3,3,1,1,4,0,2,4,4,0,3,3,3,3,4,4,0,4,1,0,3,3,1,4,1,2,0,2,3,3
15062368,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15062369,2,0,0,2,3,0,4,4,1,0,4,1,1,4,2,0,0,1,4,1,3,1,1,1,1,0,2,2,4,1,4,4,4,2,3,3,1,3,0,1,4,2,0,2,2,3,0,4,4,3
15062371,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
