MarkerName,SampleName,X,Y,R,ratio
mrk003,N108,2070.50108,941.72363,3012.22471,0.312633923649076
mrk003,N110,2097.94264,939.58835,3037.53099,0.309326342049929
mrk003,N111,2201.50553,471.39811,2672.90364,0.176361804797422
mrk003,N112,1741.58801,1316.82359,3058.4116,0.43055800272272
mrk003,N113,2222.16491,906.08557,3128.25048,0.28964610596016
mrk003,N114,2005.0405,962.4134,2967.4539,0.32432294904396
mrk003,N116,1571.58315,1288.05322,2859.63637,0.450425527354724
mrk003,N119,2519.2266,499.14264,3018.36924,0.165368316568188
mrk003,N121,1578.82724,1255.125,2833.95224,0.442888550584748
mrk003,N122,1681.07234,1302.68184,2983.75418,0.436591542537864
mrk003,N124,2051.50664,1117.44935,3168.95599,0.352623814759889
mrk003,N125,1725.96462,1232.00654,2957.97116,0.416503905332194
mrk003,N126,2391.87702,508.92329,2900.80031,0.175442373004986
mrk003,N127,2079.04002,800.33421,2879.37423,0.277954217156413
mrk003,N130,1515.92917,1204.34866,2720.27783,0.442730020705275
mrk003,N131,2071.02398,1072.4738,3143.49778,0.341172119421697
mrk003,N134,1535.42172,1287.11866,2822.54038,0.456014259041353
mrk003,N135,1563.0492,1227.58416,2790.63336,0.439894461807767
mrk003,N136,1979.0692,878.6648,2857.734,0.307469064650524
mrk003,N137,2778.49199,477.02958,3255.52157,0.146529386994662
mrk003,N141,2078.59204,987.4593,3066.05134,0.322062219610452
mrk003,N143,2428.29747,587.36071,3015.65818,0.194770320421395
mrk003,N146,2291.40366,896.90014,3188.3038,0.281309497545372
mrk003,N147,2101.40422,972.80079,3074.20501,0.316439790721699
mrk003,N149,2209.13855,868.02964,3077.16819,0.282087161443067
mrk003,N150,1499.441,1102.23086,2601.67186,0.423662521375774
mrk003,N152,2006.00563,1004.19564,3010.20127,0.333597507252397
mrk003,N153,1950.76832,890.98143,2841.74975,0.313532685276035
mrk003,N154,2114.65063,940.95825,3055.60888,0.307944598590118
mrk003,N155,2488.33637,547.56436,3035.90073,0.180363064769908
mrk003,N156,2143.72289,980.72578,3124.44867,0.313887627412999
mrk003,N157,2098.12849,863.658,2961.78649,0.29160035772869
mrk003,N158,1854.92277,939.26977,2794.19254,0.33615069704538
mrk003,N159,1683.52777,1391.26046,3074.78823,0.452473587099688
mrk003,N162,2141.08591,860.52029,3001.6062,0.286686604658533
mrk003,N163,1855.16556,1253.92585,3109.09141,0.4033094189405
mrk003,N164,2199.04167,912.15888,3111.20055,0.293185497154788
mrk003,N165,2353.85302,670.38915,3024.24217,0.221671781661586
mrk003,N167,1456.55711,1190.02006,2646.57717,0.44964495027364
mrk003,N168,1548.93529,1181.24527,2730.18056,0.43266195917826
mrk003,N169,1828.71267,1014.99373,2843.7064,0.356926344435558
mrk003,N170,2385.69652,462.79362,2848.49014,0.162469798824721
mrk003,N171,1838.40055,844.94714,2683.34769,0.314885448184316
mrk003,N172,2197.97495,882.06806,3080.04301,0.286381734649868
mrk003,N173,1651.04004,1407.75061,3058.79065,0.46023110800342
mrk003,N176,1612.27321,1203.74933,2816.02254,0.427464380309967
mrk003,N178,2173.03251,959.34994,3132.38245,0.306268457097249
mrk003,N184,2036.71477,861.31987,2898.03464,0.297208272845214
mrk003,N185,2146.86544,926.27582,3073.14126,0.301410101792717
mrk003,N186,2713.84425,470.10141,3183.94566,0.147647435038197
mrk003,N190,2048.90454,770.38182,2819.28636,0.273254193305855
mrk003,N191,1570.446,1181.15313,2751.59913,0.429260613263822
mrk003,N192,2490.87407,482.40487,2973.27894,0.162246758455835
mrk003,N193,2185.08751,1020.4133,3205.50081,0.318331942645805
mrk003,N195,2454.83563,544.28364,2999.11927,0.181481158633614
mrk003,N196,2173.83563,897.79762,3071.63325,0.292286724009124
mrk003,N197,2291.11588,537.37845,2828.49433,0.189987458804628
mrk003,N198,1707.72924,1426.54415,3134.27339,0.455143496592044
mrk003,N199,2234.90757,929.7756,3164.68317,0.293797372455455
mrk003,N200,1742.12919,1306.56093,3048.69012,0.428564687971633
mrk003,N207,2391.14507,526.13788,2917.28295,0.180352022418669
mrk003,N208,1927.48537,805.26208,2732.74745,0.294671240110388
mrk003,N209,2171.153,884.49818,3055.65118,0.289463072810556
mrk003,N210,2082.10977,1300.81971,3382.92948,0.384524631001176
mrk003,N211,2051.23543,913.76661,2965.00204,0.30818414209253
mrk003,N212,1831.79299,837.70891,2669.5019,0.313807197515012
mrk003,N213,2015.07499,808.04713,2823.12212,0.286224646208362
mrk003,N214,2131.05775,960.54609,3091.60384,0.310695075990073
mrk003,N215,2446.86797,604.42757,3051.29554,0.198088832129319
mrk003,N216,2561.31509,531.57681,3092.8919,0.171870478240769
mrk003,N217,2018.60932,839.14825,2857.75757,0.293638711278088
mrk003,N222,1887.22348,869.56304,2756.78652,0.315426324705041
mrk003,N223,1932.27954,1119.64019,3051.91973,0.366864232697234
mrk003,N227,2332.45035,507.53175,2839.9821,0.178709489049244
mrk003,N230,2168.34324,528.02143,2696.36467,0.195827157904424
mrk003,N231,2586.39542,479.52438,3065.9198,0.156404737005841
mrk003,N232,1815.37119,744.24398,2559.61517,0.290764013560679
mrk003,N234,2524.62462,470.14989,2994.77451,0.156990080031101
mrk003,N235,2319.42903,912.68844,3232.11747,0.28238096185285
mrk003,N237,1719.44176,1330.76694,3050.2087,0.436287176021759
mrk003,N243,1664.75664,1289.61317,2954.36981,0.436510407612106
mrk003,N244,2182.29578,994.72946,3177.02524,0.313100899380957
mrk003,N247,2540.34068,478.1105,3018.45118,0.158395969153955
mrk003,N248,2383.19193,463.93336,2847.12529,0.162947995871302
mrk003,N251,1660.74918,1518.96853,3179.71771,0.477705465872944
mrk003,N252,2197.34156,911.17536,3108.51692,0.293122213405871
mrk003,N254,1818.48673,810.55671,2629.04344,0.308308602919091
mrk003,N255,1610.88404,1420.0504,3030.93444,0.468519008942998
mrk003,N256,2166.48498,903.69769,3070.18267,0.294346554304536
mrk003,N257,2565.79223,530.95241,3096.74464,0.171455018648228
mrk003,N260,2041.29883,951.84871,2993.14754,0.318009285302388
mrk003,N263,1774.06347,1410.70456,3184.76803,0.442953630126713
mrk003,N265,1606.84905,1308.60254,2915.45159,0.448850718183251
mrk003,N266,2188.5019,501.79853,2690.30043,0.18652137300517
mrk003,N267,2221.77127,913.46706,3135.23833,0.291354903153407
mrk003,N268,2063.04566,919.19359,2982.23925,0.30822261828926
mrk003,N269,1617.55956,1204.31841,2821.87797,0.426779053808624
mrk003,N270,1653.96867,1131.50985,2785.47852,0.406217402818098
mrk003,N271,1552.90081,1189.81397,2742.71478,0.433808859264615
mrk003,N272,1816.18739,910.60394,2726.79133,0.333947057107593
mrk003,N273,2220.00369,1003.59839,3223.60208,0.311328248677641
mrk003,P1a,2631.85115,470.97762,3102.82877,0.151789755385051
mrk003,P2a,2008.9277,857.54588,2866.47358,0.299164062066813
mrk003,P2b,2131.29161,863.88526,2995.17687,0.288425457826135
mrk003,P3a,1901.43739,916.66694,2818.10433,0.325277857970574
mrk003,P3b,2250.94986,957.43098,3208.38084,0.298415626992711
mrk003,P4a,NA,NA,NA,NA
mrk004,AP001,653.13193,1514.16252,2167.29445,0.698641811222282
mrk004,AP002,627.55586,1329.07726,1956.63312,0.679267485771681
mrk004,AP003,867.6751,1312.21558,2179.89068,0.6019639388522
mrk004,AP004,799.85081,1256.18579,2056.0366,0.610974430124444
mrk004,AP005,631.55013,1234.0426,1865.59273,0.661474811814902
mrk004,AP006,1037.73973,1028.44128,2066.18101,0.497749846224751
mrk004,AP010,410.66549,1609.19182,2019.85731,0.796685890648384
mrk004,AP011,428.76869,1409.43876,1838.20745,0.766746299499548
mrk004,AP012,633.83619,1288.08557,1921.92176,0.670207079605571
mrk004,AP013,812.73233,963.83761,1776.56994,0.542527253388065
mrk004,AP014,417.74758,1491.21599,1908.96357,0.78116524245667
mrk004,AP015,442.86285,1667.43072,2110.29357,0.790141591532215
mrk004,AP016,727.44041,1490.02667,2217.46708,0.671949849194605
mrk004,AP017,741.14512,1300.04088,2041.186,0.636904662289473
mrk004,AP018,836.01282,1150.87862,1986.89144,0.579235783511151
mrk004,AP020,383.68039,1602.11126,1985.79165,0.806787187366812
mrk004,AP024,438.23629,1317.11872,1755.35501,0.750343214048764
mrk004,AP026,528.41075,1088.9257,1617.33645,0.673283348062798
mrk004,AP027,383.78591,1435.65513,1819.44104,0.789063837979603
mrk004,AP028,719.24871,1078.57525,1797.82396,0.59993373878497
mrk004,AP032,350.82621,1324.01057,1674.83678,0.790531104768311
mrk004,AP035,367.37863,1299.17492,1666.55355,0.779557860591998
mrk004,AP036,449.10569,1550.41554,1999.52123,0.775393387546078
mrk004,AP037,885.77664,1040.89799,1926.67463,0.54025623932153
mrk004,AP038,774.1022,1458.33367,2232.43587,0.653247732486936
mrk004,AP039,621.5596,1385.1434,2006.703,0.690258299309863
mrk004,AP040,629.88742,1213.62876,1843.51618,0.658322814394827
mrk004,AP041,789.46372,786.56644,1576.03016,0.499080829772953
mrk004,AP042,398.72593,1613.97188,2012.69781,0.801894786182532
mrk004,AP043,388.34892,1330.23044,1718.57936,0.77402910273518
mrk004,AP044,382.60298,1512.9609,1895.56388,0.798158751579504
mrk004,AP046,806.35938,1070.97614,1877.33552,0.570476682825455
mrk004,AP047,864.43822,1012.02042,1876.45864,0.53932466105408
mrk004,AP049,363.49931,1433.72612,1797.22543,0.79774417614378
mrk004,AP050,390.52266,1450.7081,1841.23076,0.787901294892553
mrk004,AP051,896.36137,1222.96258,2119.32395,0.577053158862287
mrk004,AP052,744.33894,1307.63579,2051.97473,0.637257258036506
mrk004,AP053,422.98383,1608.37933,2031.36316,0.791773406976624
mrk004,AP054,602.23364,1338.4051,1940.63874,0.689672463201471
mrk004,AP055,746.29094,1379.05688,2125.34782,0.648861737840162
mrk004,AP056,859.31236,1217.44384,2076.7562,0.586223765697678
mrk004,AP057,842.34612,1122.51778,1964.8639,0.571295436798447
mrk004,AP058,579.94159,1249.05813,1828.99972,0.682918710342941
mrk004,AP059,637.82152,1075.96819,1713.78971,0.627829764481431
mrk004,AP061,595.09657,1158.5912,1753.68777,0.660659907550134
mrk004,AP062,883.07094,1060.1822,1943.25314,0.545570815339066
mrk004,AP066,581.2634,1135.12532,1716.38872,0.661345129324784
mrk004,AP067,624.34332,1156.10326,1780.44658,0.649333303782695
mrk004,AP068,613.41405,1743.32266,2356.73671,0.739718888666185
mrk004,AP069,864.0109,977.82054,1841.83144,0.530895780560679
mrk004,AP070,447.50128,1483.59892,1931.1002,0.768266152113702
mrk004,AP071,564.05734,1138.05549,1702.11283,0.668613425585894
mrk004,AP072,620.71254,1170.50157,1791.21411,0.653468261256607
mrk004,AP073,684.80253,1154.4705,1839.27303,0.627677610213205
mrk004,AP074,910.02566,971.78272,1881.80838,0.516408966145639
mrk004,AP075,384.53606,1407.24354,1791.7796,0.785388749821686
mrk004,AP077,719.16598,1270.94472,1990.1107,0.638630162633667
mrk004,AP078,651.97458,1211.7225,1863.69708,0.650171378709248
mrk004,AP079,676.95268,1123.92034,1800.87302,0.624097494669557
mrk004,AP080,944.74392,1111.51881,2056.26273,0.54055291368336
mrk004,AP081,778.00304,1516.41927,2294.42231,0.6609155007737
mrk004,AP084,811.01013,1025.21034,1836.22047,0.558326386591257
mrk004,AP085,396.73147,1553.43881,1950.17028,0.796565728609094
mrk004,AP089,722.42552,1134.57319,1856.99871,0.610971447578442
mrk004,AP092,657.86363,1098.41371,1756.27734,0.625421557850311
mrk004,AP093,649.54109,1201.78788,1851.32897,0.649148746373261
mrk004,AP094,440.33809,1426.61582,1866.95391,0.764140888727135
mrk004,AP095,368.56322,1493.39115,1861.95437,0.802055718476065
mrk004,AP096,368.28947,1431.75427,1800.04374,0.79539971067592
mrk004,AP097,700.01335,1071.56886,1771.58221,0.604865443980723
mrk004,AP099,889.85074,1234.49134,2124.34208,0.581117020475346
mrk004,AP100,627.27384,1354.00382,1981.27766,0.683399327280559
mrk004,AP103,876.16846,1283.48055,2159.64901,0.594300529417972
mrk004,AP104,637.92441,1163.55931,1801.48372,0.64588943940054
mrk004,AP105,392.61773,1329.37249,1721.99022,0.771997700428287
mrk004,AP110,593.48275,1230.80507,1824.28782,0.674677019989094
mrk004,AP111,600.39049,1158.5912,1758.98169,0.658671552175168
mrk004,AP112,871.61409,848.16599,1719.78008,0.493182820212687
mrk004,AP114,427.98968,1415.51713,1843.50681,0.767839382161002
mrk004,AP115,730.27533,976.0272,1706.30253,0.572012982949747
mrk004,AP116,441.11275,1410.10414,1851.21689,0.761717412809474
mrk004,AP118,789.86305,1377.18844,2167.05149,0.635512559971521
mrk004,AP119,401.35022,1539.07081,1940.42103,0.793163332186727
mrk004,AP120,903.81538,892.32648,1796.14186,0.496801783796743
mrk004,AP122,703.15355,1306.33639,2009.48994,0.650083567972478
mrk004,AP131,891.46393,1156.24695,2047.71088,0.564653419236606
mrk004,AP132,555.62496,1148.30856,1703.93352,0.673916292227176
mrk004,AP133,387.68665,1404.92915,1792.6158,0.783731321569295
mrk004,AP134,639.99997,1299.50131,1939.50128,0.670018279132046
mrk004,AP135,408.98288,1327.28794,1736.27082,0.764447530138184
mrk004,AP136,352.03142,1285.76485,1637.79627,0.785057869255008
mrk004,AP137,400.67717,1527.87273,1928.5499,0.792239148180713
mrk004,AP138,1016.80153,990.87121,2007.67274,0.493542194531166
mrk004,AP139,634.38698,1221.21521,1855.60219,0.658123393355124
mrk004,AP140,383.5787,1582.20083,1965.77953,0.804871963439359
mrk004,AP141,504.68602,1731.07439,2235.76041,0.774266501122989
mrk004,AP151,658.43926,1496.153985,2154.593245,0.694402058705053
mrk004,AP152,824.43915,1044.72242,1869.16157,0.558925689874953
mrk004,K001,619.50616,1332.57328,1952.07944,0.682642956374767
mrk004,K002,618.11537,1163.6893,1781.80467,0.653095886206202
mrk004,K003,576.26001,1309.10436,1885.36437,0.694350853782179
mrk004,K004,648.48912,1266.97873,1915.46785,0.661446095271189
mrk004,K007,356.58583,1398.57447,1755.1603,0.796835747709198
mrk004,K008,332.41937,1431.90666,1764.32603,0.811588468147239
mrk004,K009,699.12916,1299.81918,1998.94834,0.650251511752425
mrk004,K010,617.77388,1245.4675,1863.24138,0.668441305226916
mrk004,K011,683.47475,1332.97326,2016.44801,0.661050150259019
mrk004,K012,413.44379,1793.1909,2206.63469,0.812636050781926
mrk004,K013,389.85257,1716.47775,2106.33032,0.814913849789714
mrk004,K014,592.60148,1412.71746,2005.31894,0.704485172817447
mrk004,K015,405.04133,1445.97373,1851.01506,0.78117880359115
mrk004,K016,505.36038,1277.09004,1782.45042,0.716479979286044
mrk004,K017,577.89842,1284.80818,1862.7066,0.689753383597825
mrk004,K019,581.31796,1104.08237,1685.40033,0.655086124256307
mrk004,K021,396.38519,1530.50498,1926.89017,0.794287605919958
mrk004,K022,618.2208,1161.38387,1779.60467,0.652607789571602
mrk004,K023,341.28316,1351.54557,1692.82873,0.798394749597616
mrk004,K024,452.69014,1250.71719,1703.40733,0.734244339549719
mrk004,K026,355.97961,1541.75803,1897.73764,0.812418954814007
mrk004,K027,401.15182,1863.52709,2264.67891,0.822865917888554
mrk004,K029,740.73027,1475.12435,2215.85462,0.665713506962835
mrk004,K030,384.07981,1528.96389,1913.0437,0.79923103168004
mrk004,K031,623.28849,1258.71935,1882.00784,0.668817272302118
mrk004,K032,318.59976,1311.78974,1630.3895,0.804586719921835
mrk004,K033,358.63535,1503.11089,1861.74624,0.807366147816149
mrk004,K034,568.92921,1187.49603,1756.42524,0.676086862655196
mrk004,K035,496.1363,1047.85691,1543.99321,0.678666786364948
mrk004,K039,630.95592,1318.60055,1949.55647,0.676359249034731
mrk004,K040,594.98722,1128.36528,1723.3525,0.654750133823463
mrk004,K041,641.74282,1348.12988,1989.8727,0.677495540292603
mrk004,K042,569.7184,1170.5712,1740.2896,0.672630118573369
mrk004,K043,361.03635,1536.69502,1897.73137,0.809753711348514
mrk004,K044,366.9272,1660.65477,2027.58197,0.819032125246211
mrk004,K045,613.22674,1313.84648,1927.07322,0.681783373026169
mrk004,K046,527.52184,1157.94039,1685.46223,0.687016516531492
mrk004,K049,539.79693,1450.42715,1990.22408,0.728775801968992
mrk004,K050,623.4731,1236.2904,1859.7635,0.664756782246775
mrk004,K051,352.47104,1759.55907,2112.03011,0.833112682280841
mrk004,K052,569.24332,1116.25924,1685.50256,0.662270865966528
mrk004,K053,516.87851,1090.36197,1607.24048,0.678406239494416
mrk004,K054,383.15067,1646.61708,2029.76775,0.811234231108461
mrk004,K055,748.73294,1409.97178,2158.70472,0.653156389077613
mrk004,K056,360.58986,1428.40401,1788.99387,0.798439857147191
mrk004,K058,655.341,1220.89477,1876.23577,0.650715005822536
mrk004,K059,367.91329,1790.85252,2158.76581,0.829572393496449
mrk004,K060,403.10134,1804.06032,2207.16166,0.817366644543835
mrk004,K062,567.16361,1342.13325,1909.29686,0.702946345389161
mrk004,K063,577.98171,1261.79674,1839.77845,0.685841678382525
mrk004,K064,317.04046,1345.09088,1662.13134,0.809256674024328
mrk004,K065,357.53608,1516.39822,1873.9343,0.809205648244978
mrk004,K066,374.10078,1485.41926,1859.52004,0.79881863494195
mrk004,K067,398.19755,1481.46936,1879.66691,0.788155258848495
mrk004,K068,340.80703,1628.15203,1968.95906,0.826910047586261
mrk004,K069,334.95469,1456.33953,1791.29422,0.813009674089162
mrk004,K070,559.83971,1197.33703,1757.17674,0.681398178534961
mrk004,K071,708.79422,1388.67857,2097.47279,0.662072269361835
mrk004,K072,429.60989,1858.72165,2288.33154,0.812260643840097
mrk004,K073,406.64133,1659.56396,2066.20529,0.80319412985338
mrk004,K074,364.47113,1662.18794,2026.65907,0.820161597283356
mrk004,K077,350.91249,1316.0491,1666.96159,0.789489756629605
mrk004,K078,607.74852,1320.94386,1928.69238,0.684890900020044
mrk004,K080,659.55659,1243.8409,1903.39749,0.653484575100496
mrk004,K082,571.50668,1160.71461,1732.22129,0.670072938544705
mrk004,K085,614.24424,1142.13195,1756.37619,0.650277518280409
mrk004,K086,355.65784,1559.4247,1915.08254,0.814285894956778
mrk004,K088,424.58369,1273.04849,1697.63218,0.749896535302482
mrk004,K089,434.60451,1575.13804,2009.74255,0.783751152604099
mrk004,K090,688.56919,1231.65233,1920.22152,0.641411585679969
mrk004,K091,412.5107,1659.79984,2072.31054,0.800941658097246
mrk004,K093,334.83537,1527.66266,1862.49803,0.820222429980235
mrk004,K095,591.67615,1237.11199,1828.78814,0.676465448862764
mrk004,K096,623.04998,1206.64127,1829.69125,0.659478078610257
mrk004,K097,585.97158,1271.96001,1857.93159,0.684610788064592
mrk004,K098,468.20003,1179.58246,1647.78249,0.715860538122359
mrk004,K099,562.28419,1174.22299,1736.50718,0.676198177309005
mrk004,K100,603.23888,1181.63732,1784.8762,0.662027607292875
mrk004,K101,372.75028,1630.18637,2002.93665,0.81389811804582
mrk004,K102,823.12896,1078.2901,1901.41906,0.567097555022931
mrk004,K103,392.48876,1799.78176,2192.27052,0.820967003652451
mrk004,K104,362.2024,1693.91385,2056.11625,0.823841477834728
mrk004,K105,388.51993,1766.19443,2154.71436,0.819688429606976
mrk004,K106,341.5278,1422.96431,1764.49211,0.806444133093913
mrk004,K107,339.55045,1500.63586,1840.18631,0.815480395569294
mrk004,K108,356.68743,1487.91444,1844.60187,0.806631753008035
mrk004,K109,405.23389,1665.3477,2070.58159,0.804289822744923
mrk004,K111,603.69125,1233.5663,1837.25755,0.671417189168715
mrk004,K113,594.99429,1192.78124,1787.77553,0.667187362162855
mrk004,K115,583.835,1198.26501,1782.10001,0.672389317813875
mrk004,K116,381.07212,1374.03579,1755.10791,0.782878239093572
mrk004,K118,359.24134,1663.78961,2023.03095,0.822424199689085
mrk004,K119,604.52227,1286.02836,1890.55063,0.68024010549773
mrk004,K120,407.38525,1705.7075,2113.09275,0.807209006798211
mrk004,K121,567.22885,1093.66231,1660.89116,0.658479216663421
mrk004,K123,528.87308,964.89902,1493.7721,0.645947946142521
mrk004,K124,537.39372,996.15869,1533.55241,0.649575902006505
mrk004,K126,391.51159,1250.50059,1642.01218,0.761565964754293
mrk004,K128,361.63349,1253.99548,1615.62897,0.776165507851719
mrk004,K130,473.69903,1148.03685,1621.73588,0.707906178902572
mrk004,K131,639.09483,1122.3961,1761.49093,0.637185284854121
mrk004,K132,404.38027,1096.10499,1500.48526,0.730500338270567
mrk004,K134,352.22485,1287.8591,1640.08395,0.785239743368015
mrk004,K135,766.98145,1053.18529,1820.16674,0.578620225749208
mrk004,K137,405.66352,1382.80411,1788.46763,0.773178159226734
mrk004,K138,507.43313,1048.01208,1555.44521,0.673769846255144
mrk004,K140,600.85978,976.99805,1577.85783,0.619192700016579
mrk004,K141,500.04719,1016.24515,1516.29234,0.670217162740531
mrk004,K142,391.89015,1158.11952,1550.00967,0.747169222499109
mrk004,K144,370.91248,1321.45652,1692.369,0.78083238348138
mrk004,K147,476.89936,939.525,1416.42436,0.663307569773793
mrk004,K148,692.27876,1200.13503,1892.41379,0.63418214152836
mrk004,K151,411.14464,1245.95828,1657.10292,0.751889496398932
mrk004,K152,313.21053,1044.52493,1357.73546,0.769314023808438
mrk004,K154,682.8994,1029.92507,1712.82447,0.60130216962629
mrk004,K155,392.0806,1372.74209,1764.82269,0.777835698610607
mrk004,K156,429.37282,1332.2518,1761.62462,0.756263158946995
mrk004,K157,572.09633,1100.4792,1672.57553,0.657954860788858
mrk004,K158,422.85467,1372.86642,1795.72109,0.76452096466718
mrk004,K159,366.47827,1245.07896,1611.55723,0.772593698084182
mrk004,K160,529.78213,876.93331,1406.71544,0.623390690870643
mrk004,K161,807.37919,841.68877,1649.06796,0.51040271863629
mrk004,K162,360.16392,1028.10413,1388.26805,0.740566009568541
mrk004,K163,516.29799,1090.09099,1606.38898,0.67859715397201
mrk004,K165,623.81197,1048.15896,1671.97093,0.626900229658897
mrk004,K166,509.65653,1016.10072,1525.75725,0.665964864332121
mrk004,K167,430.52644,935.29766,1365.8241,0.684786320581106
mrk004,K169,675.12893,1033.40106,1708.52999,0.604848065909572
mrk004,K171,372.35871,1289.3225,1661.68121,0.775914472788677
mrk004,K172,646.11177,1020.83565,1666.94742,0.612398230293311
mrk004,K174,374.45978,1296.8908,1671.35058,0.775953779846715
mrk004,K175,364.24376,1257.75121,1621.99497,0.775434716668696
mrk004,K177,568.94801,1152.63278,1721.58079,0.669520005506102
mrk004,K179,327.94353,1171.62248,1499.56601,0.781307706487692
mrk004,K181,747.96024,1058.47218,1806.43242,0.585946182254634
mrk004,K182,394.88871,1292.05272,1686.94143,0.765914392178986
mrk004,K183,531.11318,943.37038,1474.48356,0.639797150400239
mrk004,K184,363.17435,1221.30482,1584.47917,0.770792600574232
mrk004,K185,675.32354,1155.71816,1831.0417,0.631180688020377
mrk004,K187,440.25602,1534.86765,1975.12367,0.777099517014041
mrk004,K188,384.23192,1456.0546,1840.28652,0.79121081645482
mrk004,K189,312.3021,1062.98287,1375.28497,0.772918262896453
mrk004,K190,351.33028,1151.46457,1502.79485,0.766215408576893
mrk004,K191,384.30609,1240.43498,1624.74107,0.763466254964553
mrk004,K192,1377.93424,2031.1445,3409.07874,0.595804513450458
mrk004,K193,348.36505,1248.16507,1596.53012,0.781798635906725
mrk004,K194,358.11749,1295.83676,1653.95425,0.783477995234753
mrk004,K195,635.21995,1035.98852,1671.20847,0.619903823249532
mrk004,K198,574.45154,1030.44399,1604.89553,0.642062969668811
mrk004,K199,315.48005,1111.45709,1426.93714,0.778911038786194
mrk004,K200,500.72098,1453.42741,1954.14839,0.743765119085967
mrk004,K202,594.01614,1134.23049,1728.24663,0.656289716011192
mrk004,K204,598.70453,1075.25504,1673.95957,0.6423422998203
mrk004,K205,573.49123,1058.45959,1631.95082,0.64858547024107
mrk004,K206,306.47233,1485.60092,1792.07325,0.828984484869689
mrk004,K207,564.19234,1080.86205,1645.05439,0.657037272791935
mrk004,K208,440.53927,1436.30726,1876.84653,0.76527688174909
mrk004,K210,615.47983,974.57339,1590.05322,0.612918723563228
mrk004,K211,663.19227,1096.09267,1759.28494,0.62303305455454
mrk004,K212,436.8217,1290.2271,1727.0488,0.747070435994629
mrk004,K215,441.90864,1186.90273,1628.81137,0.728692561864914
mrk004,K216,374.46225,1343.75603,1718.21828,0.782063632799902
mrk004,K217,442.91086,1416.48124,1859.3921,0.761798030657439
mrk004,K218,404.20602,1370.9683,1775.17432,0.772300660590899
mrk004,K219,564.20166,1183.56822,1747.76988,0.677187674157653
mrk004,K220,338.27369,1312.03777,1650.31146,0.795024334376252
mrk004,K221,439.60257,1132.13683,1571.7394,0.720308233031506
mrk004,K222,397.81869,1157.66716,1555.48585,0.744247953139529
mrk004,K223,414.71276,1110.65801,1525.37077,0.72812330735825
mrk004,K224,497.54987,899.78203,1397.3319,0.643928640003137
mrk004,K225,574.7535,1111.48648,1686.23998,0.659150828578978
mrk004,K228,499.71246,986.872,1486.58446,0.663851954970658
mrk004,K229,506.48508,1479.93558,1986.42066,0.745026272531821
mrk004,K231,505.15597,1061.04316,1566.19913,0.677463765415321
mrk004,N002,378.8806,1483.01257,1861.89317,0.796507873757333
mrk004,N003,379.076,1523.397,1902.473,0.800745661042233
mrk004,N004,862.55571,1034.48094,1897.03665,0.545314156160346
mrk004,N005,934.41149,1050.80838,1985.21987,0.52931586867504
mrk004,N007,629.89991,1257.08459,1886.9845,0.666187024853675
mrk004,N009,739.14062,1408.22342,2147.36404,0.65579165608082
mrk004,N010,980.74718,1034.31342,2015.0606,0.513291471234165
mrk004,N011,992.62818,1665.6923,2658.32048,0.626595744392715
mrk004,N015,899.0228,1012.43126,1911.45406,0.529665494550259
mrk004,N016,903.97492,946.4679,1850.44282,0.511481840870933
mrk004,N017,599.06003,1069.18368,1668.24371,0.64090376819104
mrk004,N018,383.81686,1383.4807,1767.29756,0.782822729636995
mrk004,N019,879.66846,948.34044,1828.0089,0.518783272882315
mrk004,N020,351.13316,1429.2021,1780.33526,0.802771327463345
mrk004,N022,656.46223,1308.97543,1965.43766,0.665996921011476
mrk004,N025,592.26469,1172.38637,1764.65106,0.664372915742334
mrk004,N026,611.29215,1225.74348,1837.03563,0.667239905412178
mrk004,N028,758.28632,1954.36168,2712.648,0.720462691805203
mrk004,N031,1006.14648,1742.63482,2748.7813,0.63396633991944
mrk004,N032,644.80616,1263.39504,1908.2012,0.662086912009069
mrk004,N033,647.17699,1234.56805,1881.74504,0.656076154716475
mrk004,N035,625.0478,1160.22442,1785.27222,0.649886559036918
mrk004,N040,826.89906,954.59727,1781.49633,0.535840155225018
mrk004,N041,695.94943,876.3318,1572.28123,0.557363265094757
mrk004,N042,608.49421,1085.03915,1693.53336,0.640695468791946
mrk004,N044,923.09792,862.4394,1785.53732,0.48301393106698
mrk004,N045,579.62808,1048.93943,1628.56751,0.644087164676397
mrk004,N047,713.0472,1179.16614,1892.21334,0.623167649795768
mrk004,N048,781.1992,1026.91142,1808.11062,0.567947231016208
mrk004,N050,717.11426,1343.05448,2060.16874,0.651914794125068
mrk004,N052,792.3282,1378.24579,2170.57399,0.63496835231127
mrk004,N053,902.49537,1049.91062,1952.40599,0.537752201835849
mrk004,N054,882.96821,1013.4611,1896.42931,0.534404891685628
mrk004,N056,531.8116,1099.51357,1631.32517,0.674000248521881
mrk004,N057,364.42584,1496.42489,1860.85073,0.804161701889974
mrk004,N058,618.98384,1065.6458,1684.62964,0.632569779551071
mrk004,N059,377.62191,1410.74,1788.36191,0.788844803790302
mrk004,N060,529.97828,1132.16377,1662.14205,0.681147420582976
mrk004,N062,374.97921,1358.25568,1733.23489,0.783653553154587
mrk004,N063,368.60464,1428.71658,1797.32122,0.794914433826136
mrk004,N064,841.69823,942.60428,1784.30251,0.528276048885903
