Prefix,Componentes_CHL,Models,Traits,Heredabilidad
CSTuber,C,BRR,CSTuber.C,0.330394155427502
CSTuber,C,BRR,CSTuber.C,0.317846536910633
CSTuber,C,BRR,CSTuber.C,0.303075885919397
CSTuber,C,BRR,CSTuber.C,0.320551239714733
CSTuber,C,BRR,CSTuber.C,0.331896418886444
CSTuber,C,BRR,CSTuber.C,0.268713651923358
CSTuber,C,BRR,CSTuber.C,0.29770410573638
CSTuber,C,BRR,CSTuber.C,0.286219989296721
CSTuber,C,BRR,CSTuber.C,0.286613476822612
CSTuber,C,BRR,CSTuber.C,0.318772964472648
CSTuber,C,BRR,CSTuber.C,0.30469720855937
CSTuber,C,BRR,CSTuber.C,0.321381899244297
CSTuber,C,BRR,CSTuber.C,0.284260794055535
CSTuber,C,BRR,CSTuber.C,0.276382717998451
CSTuber,C,BRR,CSTuber.C,0.256025380254104
CSTuber,C,BRR,CSTuber.C,0.217614241274861
CSTuber,C,BRR,CSTuber.C,0.231663386460369
CSTuber,C,BRR,CSTuber.C,0.252483174956111
CSTuber,C,BRR,CSTuber.C,0.24888037317865
CSTuber,C,BRR,CSTuber.C,0.266375084974892
CSTuber,C,BRR,CSTuber.C,0.289198339693236
CSTuber,C,BRR,CSTuber.C,0.260431871759035
CSTuber,C,BRR,CSTuber.C,0.281847086979405
CSTuber,C,BRR,CSTuber.C,0.313014161324427
CSTuber,C,BRR,CSTuber.C,0.244201324072772
CSTuber,C,BRR,CSTuber.C,0.253542063819234
CSTuber,C,BRR,CSTuber.C,0.206973822400888
CSTuber,C,BRR,CSTuber.C,0.210253173738135
CSTuber,C,BRR,CSTuber.C,0.232691004217389
CSTuber,C,BRR,CSTuber.C,0.216390190722037
CSTuber,C,BRR,CSTuber.C,0.210639196597314
CSTuber,C,BRR,CSTuber.C,0.190481006879492
CSTuber,C,BRR,CSTuber.C,0.256549175254478
CSTuber,C,BRR,CSTuber.C,0.238123153683322
CSTuber,C,BRR,CSTuber.C,0.277269478007838
CSTuber,C,BRR,CSTuber.C,0.260356151509536
CSTuber,C,BRR,CSTuber.C,0.232937132267236
CSTuber,C,BRR,CSTuber.C,0.299306944019004
CSTuber,C,BRR,CSTuber.C,0.29518996289727
CSTuber,C,BRR,CSTuber.C,0.286541585343693
CSTuber,C,BRR,CSTuber.C,0.331610853321081
CSTuber,C,BRR,CSTuber.C,0.340831426533252
CSTuber,C,BRR,CSTuber.C,0.315526564510548
CSTuber,C,BRR,CSTuber.C,0.28611978798153
CSTuber,C,BRR,CSTuber.C,0.293852214102665
CSTuber,C,BRR,CSTuber.C,0.282642828790994
CSTuber,C,BRR,CSTuber.C,0.270313063414582
CSTuber,C,BRR,CSTuber.C,0.267794760609628
CSTuber,C,BRR,CSTuber.C,0.260684490475661
CSTuber,C,BRR,CSTuber.C,0.271889993247767
CSTuber,C,BRR,CSTuber.C,0.342709940735704
CSTuber,C,BRR,CSTuber.C,0.344209742557711
CSTuber,C,BRR,CSTuber.C,0.364453552029243
CSTuber,C,BRR,CSTuber.C,0.354090780186627
CSTuber,C,BRR,CSTuber.C,0.364683868643731
CSTuber,C,BRR,CSTuber.C,0.305855162145761
CSTuber,C,BRR,CSTuber.C,0.32100482310787
CSTuber,C,BRR,CSTuber.C,0.296069828082797
CSTuber,C,BRR,CSTuber.C,0.304489786260886
CSTuber,C,BRR,CSTuber.C,0.353376386861379
CSTuber,C,BRR,CSTuber.C,0.360735972569687
CSTuber,C,BRR,CSTuber.C,0.357094125237773
CSTuber,C,BRR,CSTuber.C,0.322105057473022
CSTuber,C,BRR,CSTuber.C,0.280405280854749
CSTuber,C,BRR,CSTuber.C,0.294464424953217
CSTuber,C,BRR,CSTuber.C,0.280222954116516
CSTuber,C,BRR,CSTuber.C,0.267646790236362
CSTuber,C,BRR,CSTuber.C,0.275059494459425
CSTuber,C,BRR,CSTuber.C,0.353638418238073
CSTuber,C,BRR,CSTuber.C,0.356959853169202
CSTuber,C,BRR,CSTuber.C,0.352906228351572
CSTuber,C,BRR,CSTuber.C,0.321885608201079
CSTuber,C,BRR,CSTuber.C,0.297032735615788
CSTuber,C,BRR,CSTuber.C,0.283990056169742
CSTuber,C,BRR,CSTuber.C,0.31089532508112
CSTuber,C,BRR,CSTuber.C,0.275973834988976
CSTuber,C,BRR,CSTuber.C,0.24354520979622
CSTuber,C,BRR,CSTuber.C,0.2465926218145
CSTuber,C,BRR,CSTuber.C,0.222333083092344
CSTuber,C,BRR,CSTuber.C,0.254581924351015
CSTuber,C,BRR,CSTuber.C,0.234738829452486
CSTuber,C,BRR,CSTuber.C,0.201779173959612
CSTuber,C,BRR,CSTuber.C,0.196381078496663
CSTuber,C,BRR,CSTuber.C,0.208070236186638
CSTuber,C,BRR,CSTuber.C,0.198120496402659
CSTuber,C,BRR,CSTuber.C,0.203148542671143
CSTuber,C,BRR,CSTuber.C,0.175664526057234
CSTuber,C,BRR,CSTuber.C,0.175197044982272
CSTuber,C,BRR,CSTuber.C,0.172358116111226
CSTuber,C,BRR,CSTuber.C,0.187869008775685
CSTuber,C,BRR,CSTuber.C,0.181182339684374
CSTuber,C,BRR,CSTuber.C,0.167213817066519
CSTuber,C,BRR,CSTuber.C,0.187837901394382
CSTuber,C,BRR,CSTuber.C,0.217860308254845
CSTuber,C,BRR,CSTuber.C,0.230541622748854
CSTuber,C,BRR,CSTuber.C,0.252122230751092
CSTuber,C,BRR,CSTuber.C,0.233602278445031
CSTuber,C,BRR,CSTuber.C,0.247606318254059
CSTuber,C,BRR,CSTuber.C,0.240847834572265
CSTuber,C,BRR,CSTuber.C,0.192392988436979
CSTuber,C,BRR,CSTuber.C,0.215706093482728
CSTuber,C,BRR,CSTuber.C,0.204786750127742
CSTuber,C,BRR,CSTuber.C,0.202230308501862
CSTuber,C,BRR,CSTuber.C,0.220884026778304
CSTuber,C,BRR,CSTuber.C,0.241086075240143
CSTuber,C,BRR,CSTuber.C,0.222270489948057
CSTuber,C,BRR,CSTuber.C,0.235916864693466
CSTuber,C,BRR,CSTuber.C,0.264617802078777
CSTuber,C,BRR,CSTuber.C,0.258806170785185
CSTuber,C,BRR,CSTuber.C,0.220952417137102
CSTuber,C,BRR,CSTuber.C,0.261336784427144
CSTuber,C,BRR,CSTuber.C,0.244188640032918
CSTuber,C,BRR,CSTuber.C,0.246228530378562
CSTuber,C,BRR,CSTuber.C,0.217966034357042
CSTuber,C,BRR,CSTuber.C,0.253759304856288
CSTuber,C,BRR,CSTuber.C,0.26534394957839
CSTuber,C,BRR,CSTuber.C,0.271000800588804
CSTuber,C,BRR,CSTuber.C,0.289219227768927
CSTuber,C,BRR,CSTuber.C,0.277863015738781
CSTuber,C,BRR,CSTuber.C,0.246942747327497
CSTuber,C,BRR,CSTuber.C,0.237407981816395
CSTuber,C,BRR,CSTuber.C,0.256930088112868
CSTuber,C,BRR,CSTuber.C,0.214716530269841
CSTuber,C,BRR,CSTuber.C,0.246307949639972
CSTuber,C,BRR,CSTuber.C,0.212215960930822
CSTuber,C,BRR,CSTuber.C,0.200662286892003
CSTuber,C,BRR,CSTuber.C,0.205061467224051
CSTuber,C,BRR,CSTuber.C,0.225369497279902
CSTuber,C,BRR,CSTuber.C,0.189586800847589
CSTuber,C,BRR,CSTuber.C,0.182642271761096
CSTuber,C,BRR,CSTuber.C,0.184298734029784
CSTuber,C,BRR,CSTuber.C,0.217971729931893
CSTuber,C,BRR,CSTuber.C,0.220706883407609
CSTuber,C,BRR,CSTuber.C,0.192351510745424
CSTuber,C,BRR,CSTuber.C,0.185423088588521
CSTuber,C,BRR,CSTuber.C,0.183000191653557
CSTuber,C,BRR,CSTuber.C,0.212673272974007
CSTuber,C,BRR,CSTuber.C,0.194770293067598
CSTuber,C,BRR,CSTuber.C,0.213230095159697
CSTuber,C,BRR,CSTuber.C,0.205398085646743
CSTuber,C,BRR,CSTuber.C,0.228813938987552
CSTuber,C,BRR,CSTuber.C,0.246114600164064
CSTuber,C,BRR,CSTuber.C,0.21337654701646
CSTuber,C,BRR,CSTuber.C,0.266285881026458
CSTuber,C,BRR,CSTuber.C,0.289511588853306
CSTuber,C,BRR,CSTuber.C,0.275866748065474
CSTuber,C,BRR,CSTuber.C,0.280124113994732
CSTuber,C,BRR,CSTuber.C,0.274699452695787
CSTuber,C,BRR,CSTuber.C,0.293906702159149
CSTuber,C,BRR,CSTuber.C,0.299999703678944
CSTuber,C,BRR,CSTuber.C,0.278034208502027
CSTuber,C,BRR,CSTuber.C,0.221123856740126
CSTuber,C,BRR,CSTuber.C,0.247179153877556
CSTuber,C,BRR,CSTuber.C,0.234996837923136
CSTuber,C,BRR,CSTuber.C,0.211808314782016
CSTuber,C,BRR,CSTuber.C,0.259632296024765
CSTuber,C,BRR,CSTuber.C,0.235636647300693
CSTuber,C,BRR,CSTuber.C,0.268599880295669
CSTuber,C,BRR,CSTuber.C,0.235704947356891
CSTuber,C,BRR,CSTuber.C,0.224126236783387
CSTuber,C,BRR,CSTuber.C,0.242838357562784
CSTuber,C,BRR,CSTuber.C,0.186947291841007
CSTuber,C,BRR,CSTuber.C,0.200257072989943
CSTuber,C,BRR,CSTuber.C,0.215970228708008
CSTuber,C,BRR,CSTuber.C,0.214630363013652
CSTuber,C,BRR,CSTuber.C,0.250683137446849
CSTuber,C,BRR,CSTuber.C,0.26172746306571
CSTuber,C,BRR,CSTuber.C,0.256388143484441
CSTuber,C,BRR,CSTuber.C,0.259325996166321
CSTuber,C,BRR,CSTuber.C,0.281666858911809
CSTuber,C,BRR,CSTuber.C,0.275279294713924
CSTuber,C,BRR,CSTuber.C,0.288234869292185
CSTuber,C,BRR,CSTuber.C,0.292508191996926
CSTuber,C,BRR,CSTuber.C,0.273334903536105
CSTuber,C,BRR,CSTuber.C,0.238269395416146
CSTuber,C,BRR,CSTuber.C,0.257618817759244
CSTuber,C,BRR,CSTuber.C,0.252315275766599
CSTuber,C,BRR,CSTuber.C,0.22230856451219
CSTuber,C,BRR,CSTuber.C,0.227181703736484
CSTuber,C,BRR,CSTuber.C,0.23514933556484
CSTuber,C,BRR,CSTuber.C,0.212013862989275
CSTuber,C,BRR,CSTuber.C,0.242916173578862
CSTuber,C,BRR,CSTuber.C,0.257659661226236
CSTuber,C,BRR,CSTuber.C,0.324532833871229
CSTuber,C,BRR,CSTuber.C,0.276779356510434
CSTuber,C,BRR,CSTuber.C,0.289390312464423
CSTuber,C,BRR,CSTuber.C,0.271908220686216
CSTuber,C,BRR,CSTuber.C,0.235587113753074
CSTuber,C,BRR,CSTuber.C,0.21497247436913
CSTuber,C,BRR,CSTuber.C,0.233873681219202
CSTuber,C,BRR,CSTuber.C,0.259592632245732
CSTuber,C,BRR,CSTuber.C,0.249754831769584
CSTuber,C,BRR,CSTuber.C,0.219253196796076
CSTuber,C,BRR,CSTuber.C,0.264161479798799
CSTuber,C,BRR,CSTuber.C,0.256849280488648
CSTuber,C,BRR,CSTuber.C,0.252274202480014
CSTuber,C,BRR,CSTuber.C,0.242715830693608
CSTuber,C,BRR,CSTuber.C,0.281219634124892
CSTuber,C,BRR,CSTuber.C,0.257282722073395
CSTuber,C,BRR,CSTuber.C,0.278082314240147
CSTuber,C,BRR,CSTuber.C,0.366584682138253
CSTuber,C,BRR,CSTuber.C,0.310935312313947
CSTuber,C,BRR,CSTuber.C,0.240021205695599
CSTuber,C,BRR,CSTuber.C,0.248066185634651
CSTuber,C,BRR,CSTuber.C,0.244985446992385
CSTuber,C,BRR,CSTuber.C,0.251396405420951
CSTuber,C,BRR,CSTuber.C,0.268252520387905
CSTuber,C,BRR,CSTuber.C,0.213855732824808
CSTuber,C,BRR,CSTuber.C,0.240472459699693
CSTuber,C,BRR,CSTuber.C,0.269019019376932
CSTuber,C,BRR,CSTuber.C,0.245505464411292
CSTuber,C,BRR,CSTuber.C,0.312277649988186
CSTuber,C,BRR,CSTuber.C,0.332125596962535
CSTuber,C,BRR,CSTuber.C,0.310641229420499
CSTuber,C,BRR,CSTuber.C,0.332459486565549
CSTuber,C,BRR,CSTuber.C,0.314656690768246
CSTuber,C,BRR,CSTuber.C,0.323624905449133
CSTuber,C,BRR,CSTuber.C,0.331758088665923
CSTuber,C,BRR,CSTuber.C,0.273612358805288
CSTuber,C,BRR,CSTuber.C,0.305460975878344
CSTuber,C,BRR,CSTuber.C,0.302684456864531
CSTuber,C,BRR,CSTuber.C,0.249269831130196
CSTuber,C,BRR,CSTuber.C,0.261278543464162
CSTuber,C,BRR,CSTuber.C,0.25233274200221
CSTuber,C,BRR,CSTuber.C,0.256781596902515
CSTuber,C,BRR,CSTuber.C,0.23807260772389
CSTuber,C,BRR,CSTuber.C,0.219140225640482
CSTuber,C,BRR,CSTuber.C,0.211897996281617
CSTuber,C,BRR,CSTuber.C,0.225467630712422
CSTuber,C,BRR,CSTuber.C,0.235883311571272
CSTuber,C,BRR,CSTuber.C,0.199428936946117
CSTuber,C,BRR,CSTuber.C,0.239817300912706
CSTuber,C,BRR,CSTuber.C,0.230655456148223
CSTuber,C,BRR,CSTuber.C,0.23237707338542
CSTuber,C,BRR,CSTuber.C,0.213939734428677
CSTuber,C,BRR,CSTuber.C,0.261484554330271
CSTuber,C,BRR,CSTuber.C,0.218749480597646
CSTuber,C,BRR,CSTuber.C,0.211501666343024
CSTuber,C,BRR,CSTuber.C,0.239456308983248
CSTuber,C,BRR,CSTuber.C,0.228854185116041
CSTuber,C,BRR,CSTuber.C,0.205664515953403
CSTuber,C,BRR,CSTuber.C,0.195822828195613
CSTuber,C,BRR,CSTuber.C,0.137692110124585
CSTuber,C,BRR,CSTuber.C,0.146137908049735
CSTuber,C,BRR,CSTuber.C,0.170554069534821
CSTuber,C,BRR,CSTuber.C,0.148023352368677
CSTuber,C,BRR,CSTuber.C,0.184988688366075
CSTuber,C,BRR,CSTuber.C,0.194916130048253
CSTuber,C,BRR,CSTuber.C,0.195462989780167
CSTuber,C,BRR,CSTuber.C,0.228695741401535
CSTuber,C,BRR,CSTuber.C,0.239098012521803
CSTuber,C,BRR,CSTuber.C,0.26029128416053
CSTuber,C,BRR,CSTuber.C,0.2310181733555
CSTuber,C,BRR,CSTuber.C,0.255100181739029
CSTuber,C,BRR,CSTuber.C,0.226279597178569
CSTuber,C,BRR,CSTuber.C,0.19694350813684
CSTuber,C,BRR,CSTuber.C,0.193582399543756
CSTuber,C,BRR,CSTuber.C,0.227145085579348
CSTuber,C,BRR,CSTuber.C,0.202468486441688
CSTuber,C,BRR,CSTuber.C,0.220965788829971
CSTuber,C,BRR,CSTuber.C,0.221047745101561
CSTuber,C,BRR,CSTuber.C,0.218417093592219
CSTuber,C,BRR,CSTuber.C,0.239882025912351
CSTuber,C,BRR,CSTuber.C,0.256367962991221
CSTuber,C,BRR,CSTuber.C,0.260452267710943
CSTuber,C,BRR,CSTuber.C,0.284908584123638
CSTuber,C,BRR,CSTuber.C,0.249767536583185
CSTuber,C,BRR,CSTuber.C,0.243309319730982
CSTuber,C,BRR,CSTuber.C,0.222950500182691
CSTuber,C,BRR,CSTuber.C,0.19917386905345
CSTuber,C,BRR,CSTuber.C,0.19079526409969
CSTuber,C,BRR,CSTuber.C,0.188072727351588
CSTuber,C,BRR,CSTuber.C,0.21696564132405
CSTuber,C,BRR,CSTuber.C,0.178802986017017
CSTuber,C,BRR,CSTuber.C,0.224545386342257
CSTuber,C,BRR,CSTuber.C,0.19332450984375
CSTuber,C,BRR,CSTuber.C,0.209074922751777
CSTuber,C,BRR,CSTuber.C,0.229919562500036
CSTuber,C,BRR,CSTuber.C,0.186082325117736
CSTuber,C,BRR,CSTuber.C,0.171047990423201
CSTuber,C,BRR,CSTuber.C,0.152555700230706
CSTuber,C,BRR,CSTuber.C,0.170914247561487
CSTuber,C,BRR,CSTuber.C,0.191812148000237
CSTuber,C,BRR,CSTuber.C,0.20550618007817
CSTuber,C,BRR,CSTuber.C,0.197806567346787
CSTuber,C,BRR,CSTuber.C,0.191083315238596
CSTuber,C,BRR,CSTuber.C,0.20034411016351
CSTuber,C,BRR,CSTuber.C,0.172119200697912
CSTuber,C,BRR,CSTuber.C,0.14825916152763
CSTuber,C,BRR,CSTuber.C,0.159896543321353
CSTuber,C,BRR,CSTuber.C,0.147780760627052
CSTuber,C,BRR,CSTuber.C,0.165735439853401
CSTuber,C,BRR,CSTuber.C,0.170978553053515
CSTuber,C,BRR,CSTuber.C,0.161035119596325
CSTuber,C,BRR,CSTuber.C,0.17920436744859
CSTuber,C,BRR,CSTuber.C,0.177264868628322
CSTuber,C,BRR,CSTuber.C,0.176050531632821
CSTuber,C,BRR,CSTuber.C,0.180036472849905
CSTuber,C,BRR,CSTuber.C,0.168286637849582
CSTuber,C,BRR,CSTuber.C,0.186853271854051
CSTuber,C,BRR,CSTuber.C,0.198818167997899
CSTuber,C,BRR,CSTuber.C,0.188610300465501
CSTuber,C,BRR,CSTuber.C,0.205792809559857
CSTuber,C,BRR,CSTuber.C,0.205373791197134
CSTuber,C,BRR,CSTuber.C,0.199278278708733
CSTuber,C,BRR,CSTuber.C,0.209852459676337
CSTuber,C,BRR,CSTuber.C,0.22415541371391
CSTuber,C,BRR,CSTuber.C,0.226492338953829
CSTuber,C,BRR,CSTuber.C,0.23959773443532
CSTuber,C,BRR,CSTuber.C,0.232117015116375
CSTuber,C,BRR,CSTuber.C,0.223396553116761
CSTuber,C,BRR,CSTuber.C,0.212495503597122
CSTuber,C,BRR,CSTuber.C,0.221187991812873
CSTuber,C,BRR,CSTuber.C,0.213340483298428
CSTuber,C,BRR,CSTuber.C,0.231620413307904
CSTuber,C,BRR,CSTuber.C,0.239359601136664
CSTuber,C,BRR,CSTuber.C,0.22175566434845
CSTuber,C,BRR,CSTuber.C,0.252726700884766
CSTuber,C,BRR,CSTuber.C,0.25387005499749
CSTuber,C,BRR,CSTuber.C,0.306274195557979
CSTuber,C,BRR,CSTuber.C,0.306201067247461
CSTuber,C,BRR,CSTuber.C,0.292162738941369
CSTuber,C,BRR,CSTuber.C,0.315237110180698
CSTuber,C,BRR,CSTuber.C,0.34286423975593
CSTuber,C,BRR,CSTuber.C,0.346209990307779
CSTuber,C,BRR,CSTuber.C,0.334368770734031
CSTuber,C,BRR,CSTuber.C,0.361864096686164
CSTuber,C,BRR,CSTuber.C,0.303980048290874
CSTuber,C,BRR,CSTuber.C,0.370832905477847
CSTuber,C,BRR,CSTuber.C,0.333687943443106
CSTuber,C,BRR,CSTuber.C,0.277954861756915
CSTuber,C,BRR,CSTuber.C,0.258967023751988
CSTuber,C,BRR,CSTuber.C,0.241490886425179
CSTuber,C,BRR,CSTuber.C,0.277553013115211
CSTuber,C,BRR,CSTuber.C,0.22637324023702
CSTuber,C,BRR,CSTuber.C,0.249438616349893
CSTuber,C,BRR,CSTuber.C,0.264858152393479
CSTuber,C,BRR,CSTuber.C,0.233709848656443
CSTuber,C,BRR,CSTuber.C,0.23345242289842
CSTuber,C,BRR,CSTuber.C,0.229670927020364
CSTuber,C,BRR,CSTuber.C,0.273549751209287
CSTuber,C,BRR,CSTuber.C,0.291399214098186
CSTuber,C,BRR,CSTuber.C,0.260055309799565
CSTuber,C,BRR,CSTuber.C,0.287614112381748
CSTuber,C,BRR,CSTuber.C,0.296274739783657
CSTuber,C,BRR,CSTuber.C,0.294239883838092
CSTuber,C,BRR,CSTuber.C,0.236651734898965
CSTuber,C,BRR,CSTuber.C,0.266305696432093
CSTuber,C,BRR,CSTuber.C,0.304381336072714
CSTuber,C,BRR,CSTuber.C,0.297609599809156
CSTuber,C,BRR,CSTuber.C,0.32341899901733
CSTuber,C,BRR,CSTuber.C,0.285032518240897
CSTuber,C,BRR,CSTuber.C,0.320269473013622
CSTuber,C,BRR,CSTuber.C,0.296312030752982
CSTuber,C,BRR,CSTuber.C,0.243611562148969
CSTuber,C,BRR,CSTuber.C,0.275905071614229
CSTuber,C,BRR,CSTuber.C,0.278609731399698
CSTuber,C,BRR,CSTuber.C,0.336393461309264
CSTuber,C,BRR,CSTuber.C,0.27439626876156
CSTuber,C,BRR,CSTuber.C,0.274312378102472
CSTuber,C,BRR,CSTuber.C,0.282684759615776
CSTuber,C,BRR,CSTuber.C,0.264894481987553
CSTuber,C,BRR,CSTuber.C,0.271236074571926
CSTuber,C,BRR,CSTuber.C,0.259467981689175
CSTuber,C,BRR,CSTuber.C,0.294486111965741
CSTuber,C,BRR,CSTuber.C,0.265641739031519
CSTuber,C,BRR,CSTuber.C,0.279946861819569
CSTuber,C,BRR,CSTuber.C,0.274967650725863
CSTuber,C,BRR,CSTuber.C,0.231718183348085
CSTuber,C,BRR,CSTuber.C,0.194713721356453
CSTuber,C,BRR,CSTuber.C,0.207846699775387
CSTuber,C,BRR,CSTuber.C,0.229758846764626
CSTuber,C,BRR,CSTuber.C,0.204208259883948
CSTuber,C,BRR,CSTuber.C,0.216971607827311
CSTuber,C,BRR,CSTuber.C,0.210315971654841
CSTuber,C,BRR,CSTuber.C,0.207557695918392
CSTuber,C,BRR,CSTuber.C,0.210600121128427
CSTuber,C,BRR,CSTuber.C,0.209933776289968
CSTuber,C,BRR,CSTuber.C,0.203291289293734
CSTuber,C,BRR,CSTuber.C,0.24602385175442
CSTuber,C,BRR,CSTuber.C,0.230491120523621
CSTuber,C,BRR,CSTuber.C,0.214521408396749
CSTuber,C,BRR,CSTuber.C,0.273547707442646
CSTuber,C,BRR,CSTuber.C,0.257486865287925
CSTuber,C,BRR,CSTuber.C,0.282156282312609
CSTuber,C,BRR,CSTuber.C,0.287192634713223
CSTuber,C,BRR,CSTuber.C,0.288903360544427
CSTuber,C,BRR,CSTuber.C,0.244878475004856
CSTuber,C,BRR,CSTuber.C,0.285660976361564
CSTuber,C,BRR,CSTuber.C,0.275357119237772
CSTuber,C,BRR,CSTuber.C,0.262232886070329
CSTuber,C,BRR,CSTuber.C,0.200572963622184
CSTuber,C,BRR,CSTuber.C,0.224473555131305
CSTuber,C,BRR,CSTuber.C,0.203509193214256
CSTuber,C,BRR,CSTuber.C,0.233776858761126
CSTuber,C,BRR,CSTuber.C,0.197864630000922
CSTuber,C,BRR,CSTuber.C,0.230983505533315
CSTuber,C,BRR,CSTuber.C,0.225949590455371
CSTuber,C,BRR,CSTuber.C,0.241576806268104
CSTuber,C,BRR,CSTuber.C,0.247089906203879
CSTuber,C,BRR,CSTuber.C,0.205493230004152
CSTuber,C,BRR,CSTuber.C,0.234692049801955
CSTuber,C,BRR,CSTuber.C,0.249447245975475
CSTuber,C,BRR,CSTuber.C,0.227224718989859
CSTuber,C,BRR,CSTuber.C,0.205916062994294
CSTuber,C,BRR,CSTuber.C,0.222048141075848
CSTuber,C,BRR,CSTuber.C,0.205293521840684
CSTuber,C,BRR,CSTuber.C,0.153452893261429
CSTuber,C,BRR,CSTuber.C,0.171249096490914
CSTuber,C,BRR,CSTuber.C,0.185315849633021
CSTuber,C,BRR,CSTuber.C,0.199592992337127
CSTuber,C,BRR,CSTuber.C,0.193069204233666
CSTuber,C,BRR,CSTuber.C,0.195895131717294
CSTuber,C,BRR,CSTuber.C,0.172218571692668
CSTuber,C,BRR,CSTuber.C,0.192805344771523
CSTuber,C,BRR,CSTuber.C,0.191943873859375
CSTuber,C,BRR,CSTuber.C,0.173002707525451
CSTuber,C,BRR,CSTuber.C,0.193738304867868
CSTuber,C,BRR,CSTuber.C,0.179018398290868
CSTuber,C,BRR,CSTuber.C,0.170262784479835
CSTuber,C,BRR,CSTuber.C,0.17493198196703
CSTuber,C,BRR,CSTuber.C,0.163087964115287
CSTuber,C,BRR,CSTuber.C,0.153839413649276
CSTuber,C,BRR,CSTuber.C,0.18327389297302
CSTuber,C,BRR,CSTuber.C,0.192507955082814
CSTuber,C,BRR,CSTuber.C,0.172376416415669
CSTuber,C,BRR,CSTuber.C,0.224758271776638
CSTuber,C,BRR,CSTuber.C,0.182511693653501
CSTuber,C,BRR,CSTuber.C,0.222149629238595
CSTuber,C,BRR,CSTuber.C,0.239831288420643
CSTuber,C,BRR,CSTuber.C,0.196722382747077
CSTuber,C,BRR,CSTuber.C,0.188459916949628
CSTuber,C,BRR,CSTuber.C,0.186252758051888
CSTuber,C,BRR,CSTuber.C,0.193037438799772
CSTuber,C,BRR,CSTuber.C,0.172315476400008
CSTuber,C,BRR,CSTuber.C,0.160418253268148
CSTuber,C,BRR,CSTuber.C,0.1462897871996
CSTuber,C,BRR,CSTuber.C,0.146372604656319
CSTuber,C,BRR,CSTuber.C,0.15004624294233
CSTuber,C,BRR,CSTuber.C,0.156296159086107
CSTuber,C,BRR,CSTuber.C,0.149124098416347
CSTuber,C,BRR,CSTuber.C,0.189055142768346
CSTuber,C,BRR,CSTuber.C,0.158071765856636
CSTuber,C,BRR,CSTuber.C,0.163425558481219
CSTuber,C,BRR,CSTuber.C,0.170622021096433
CSTuber,C,BRR,CSTuber.C,0.158872934306392
CSTuber,C,BRR,CSTuber.C,0.136206960702328
CSTuber,C,BRR,CSTuber.C,0.135964382649223
CSTuber,C,BRR,CSTuber.C,0.147492767257979
CSTuber,C,BRR,CSTuber.C,0.155645017289538
CSTuber,C,BRR,CSTuber.C,0.182749146053831
CSTuber,C,BRR,CSTuber.C,0.185637303517902
CSTuber,H,BRR,CSTuber.H,0.394553644878741
CSTuber,H,BRR,CSTuber.H,0.458971698221796
CSTuber,H,BRR,CSTuber.H,0.4306399245794
CSTuber,H,BRR,CSTuber.H,0.4294540383857
CSTuber,H,BRR,CSTuber.H,0.434429434544181
CSTuber,H,BRR,CSTuber.H,0.446622954745997
CSTuber,H,BRR,CSTuber.H,0.434383768595603
CSTuber,H,BRR,CSTuber.H,0.357956869697064
CSTuber,H,BRR,CSTuber.H,0.391078709447805
CSTuber,H,BRR,CSTuber.H,0.393306822059175
CSTuber,H,BRR,CSTuber.H,0.373020982824886
CSTuber,H,BRR,CSTuber.H,0.347872886046428
CSTuber,H,BRR,CSTuber.H,0.415416401743158
CSTuber,H,BRR,CSTuber.H,0.403184901448055
CSTuber,H,BRR,CSTuber.H,0.422378540029595
CSTuber,H,BRR,CSTuber.H,0.389974911748391
CSTuber,H,BRR,CSTuber.H,0.486009882320336
CSTuber,H,BRR,CSTuber.H,0.399415233145279
CSTuber,H,BRR,CSTuber.H,0.457926204201211
CSTuber,H,BRR,CSTuber.H,0.446101253849243
CSTuber,H,BRR,CSTuber.H,0.39526413884079
CSTuber,H,BRR,CSTuber.H,0.342544669571247
CSTuber,H,BRR,CSTuber.H,0.324073105672467
CSTuber,H,BRR,CSTuber.H,0.319893261819324
CSTuber,H,BRR,CSTuber.H,0.27804079752016
CSTuber,H,BRR,CSTuber.H,0.263021585402923
CSTuber,H,BRR,CSTuber.H,0.227913344855426
CSTuber,H,BRR,CSTuber.H,0.230073654835417
CSTuber,H,BRR,CSTuber.H,0.201653966188297
CSTuber,H,BRR,CSTuber.H,0.227485636875771
CSTuber,H,BRR,CSTuber.H,0.212437452919212
CSTuber,H,BRR,CSTuber.H,0.211583544727106
CSTuber,H,BRR,CSTuber.H,0.190642878734405
CSTuber,H,BRR,CSTuber.H,0.18662518965103
CSTuber,H,BRR,CSTuber.H,0.169030386411266
CSTuber,H,BRR,CSTuber.H,0.175903414376432
CSTuber,H,BRR,CSTuber.H,0.192690474150738
CSTuber,H,BRR,CSTuber.H,0.187131369076121
CSTuber,H,BRR,CSTuber.H,0.17833353363178
CSTuber,H,BRR,CSTuber.H,0.250324438004598
CSTuber,H,BRR,CSTuber.H,0.237289626411552
CSTuber,H,BRR,CSTuber.H,0.209133080673939
CSTuber,H,BRR,CSTuber.H,0.26450258102813
CSTuber,H,BRR,CSTuber.H,0.223828273425083
CSTuber,H,BRR,CSTuber.H,0.210642670054757
CSTuber,H,BRR,CSTuber.H,0.219624736751889
