Prefix,CHL_Components,Models,Traits,Heritability
SCTuberskin,L,BRR,SCTuberskin.L,0.398947703661081
SCTuberskin,L,BRR,SCTuberskin.L,0.386760690049063
SCTuberskin,L,BRR,SCTuberskin.L,0.393269783504789
SCTuberskin,L,BRR,SCTuberskin.L,0.399105521136856
SCTuberskin,L,BRR,SCTuberskin.L,0.399707414403754
SCTuberskin,L,BRR,SCTuberskin.L,0.39834805126266
SCTuberskin,L,BRR,SCTuberskin.L,0.369035523299339
SCTuberskin,L,BRR,SCTuberskin.L,0.400739684676548
SCTuberskin,L,BRR,SCTuberskin.L,0.47584395641288
SCTuberskin,L,BRR,SCTuberskin.L,0.392925927089407
SCTuberskin,L,BRR,SCTuberskin.L,0.375105024365653
SCTuberskin,L,BRR,SCTuberskin.L,0.349312547186744
SCTuberskin,L,BRR,SCTuberskin.L,0.377109684423652
SCTuberskin,L,BRR,SCTuberskin.L,0.378949737376919
SCTuberskin,L,BRR,SCTuberskin.L,0.34760539725389
SCTuberskin,L,BRR,SCTuberskin.L,0.320751335840621
SCTuberskin,L,BRR,SCTuberskin.L,0.387987086321495
SCTuberskin,L,BRR,SCTuberskin.L,0.356638639863676
SCTuberskin,L,BRR,SCTuberskin.L,0.391568948735484
SCTuberskin,L,BRR,SCTuberskin.L,0.385464240884534
SCTuberskin,L,BRR,SCTuberskin.L,0.370043265001784
SCTuberskin,L,BRR,SCTuberskin.L,0.412200545932865
SCTuberskin,L,BRR,SCTuberskin.L,0.404150569895019
SCTuberskin,L,BRR,SCTuberskin.L,0.460298723767961
SCTuberskin,L,BRR,SCTuberskin.L,0.456552478293449
SCTuberskin,L,BRR,SCTuberskin.L,0.506511857865106
SCTuberskin,L,BRR,SCTuberskin.L,0.474213985178222
SCTuberskin,L,BRR,SCTuberskin.L,0.455905097891079
SCTuberskin,L,BRR,SCTuberskin.L,0.427984065312546
SCTuberskin,L,BRR,SCTuberskin.L,0.430930107865739
SCTuberskin,L,BRR,SCTuberskin.L,0.494825203951528
SCTuberskin,L,BRR,SCTuberskin.L,0.49555863482723
SCTuberskin,L,BRR,SCTuberskin.L,0.449387276195854
SCTuberskin,L,BRR,SCTuberskin.L,0.47034427182509
SCTuberskin,L,BRR,SCTuberskin.L,0.468975268753262
SCTuberskin,L,BRR,SCTuberskin.L,0.479426915874803
SCTuberskin,L,BRR,SCTuberskin.L,0.39177704613296
SCTuberskin,L,BRR,SCTuberskin.L,0.464778072148004
SCTuberskin,L,BRR,SCTuberskin.L,0.469908034382067
SCTuberskin,L,BRR,SCTuberskin.L,0.49746758969217
SCTuberskin,L,BRR,SCTuberskin.L,0.53885095244369
SCTuberskin,L,BRR,SCTuberskin.L,0.515090829680195
SCTuberskin,L,BRR,SCTuberskin.L,0.518338906790541
SCTuberskin,L,BRR,SCTuberskin.L,0.526415816484176
SCTuberskin,L,BRR,SCTuberskin.L,0.541237781547846
SCTuberskin,L,BRR,SCTuberskin.L,0.495211617603834
SCTuberskin,L,BRR,SCTuberskin.L,0.521549226965756
SCTuberskin,L,BRR,SCTuberskin.L,0.49057789336801
SCTuberskin,L,BRR,SCTuberskin.L,0.549715014257956
SCTuberskin,L,BRR,SCTuberskin.L,0.621475090521777
SCTuberskin,L,BRR,SCTuberskin.L,0.579385243228295
SCTuberskin,L,BRR,SCTuberskin.L,0.607111695667778
SCTuberskin,L,BRR,SCTuberskin.L,0.527792703107532
SCTuberskin,L,BRR,SCTuberskin.L,0.514439063839844
SCTuberskin,L,BRR,SCTuberskin.L,0.464359661019839
SCTuberskin,L,BRR,SCTuberskin.L,0.513503533916366
SCTuberskin,L,BRR,SCTuberskin.L,0.490705408326846
SCTuberskin,L,BRR,SCTuberskin.L,0.536322342222977
SCTuberskin,L,BRR,SCTuberskin.L,0.530272097658724
SCTuberskin,L,BRR,SCTuberskin.L,0.506962026146276
SCTuberskin,L,BRR,SCTuberskin.L,0.469756464759398
SCTuberskin,L,BRR,SCTuberskin.L,0.483481524530948
SCTuberskin,L,BRR,SCTuberskin.L,0.408728890614115
SCTuberskin,L,BRR,SCTuberskin.L,0.383680661020942
SCTuberskin,L,BRR,SCTuberskin.L,0.418538755457008
SCTuberskin,L,BRR,SCTuberskin.L,0.34399162748559
SCTuberskin,L,BRR,SCTuberskin.L,0.387355921986753
SCTuberskin,L,BRR,SCTuberskin.L,0.444193291955277
SCTuberskin,L,BRR,SCTuberskin.L,0.505104136708358
SCTuberskin,L,BRR,SCTuberskin.L,0.515356481826652
SCTuberskin,L,BRR,SCTuberskin.L,0.525460808948356
SCTuberskin,L,BRR,SCTuberskin.L,0.500942535109536
SCTuberskin,L,BRR,SCTuberskin.L,0.463918269291119
SCTuberskin,L,BRR,SCTuberskin.L,0.489358940194922
SCTuberskin,L,BRR,SCTuberskin.L,0.499765331157389
SCTuberskin,L,BRR,SCTuberskin.L,0.500349284425728
SCTuberskin,L,BRR,SCTuberskin.L,0.494673118987576
SCTuberskin,L,BRR,SCTuberskin.L,0.439571670854564
SCTuberskin,L,BRR,SCTuberskin.L,0.419542601104359
SCTuberskin,L,BRR,SCTuberskin.L,0.47827035421735
SCTuberskin,L,BRR,SCTuberskin.L,0.535780867209061
SCTuberskin,L,BRR,SCTuberskin.L,0.475549909728503
SCTuberskin,L,BRR,SCTuberskin.L,0.431464830250372
SCTuberskin,L,BRR,SCTuberskin.L,0.45451509190694
SCTuberskin,L,BRR,SCTuberskin.L,0.455871729158745
SCTuberskin,L,BRR,SCTuberskin.L,0.482283192160787
SCTuberskin,L,BRR,SCTuberskin.L,0.419879923764103
SCTuberskin,L,BRR,SCTuberskin.L,0.477890275669997
SCTuberskin,L,BRR,SCTuberskin.L,0.420639684112738
SCTuberskin,L,BRR,SCTuberskin.L,0.459510182597638
SCTuberskin,L,BRR,SCTuberskin.L,0.430121765104857
SCTuberskin,L,BRR,SCTuberskin.L,0.409516532963926
SCTuberskin,L,BRR,SCTuberskin.L,0.410414751680999
SCTuberskin,L,BRR,SCTuberskin.L,0.42072504061373
SCTuberskin,L,BRR,SCTuberskin.L,0.395105982137031
SCTuberskin,L,BRR,SCTuberskin.L,0.43656481158685
SCTuberskin,L,BRR,SCTuberskin.L,0.428881638622161
SCTuberskin,L,BRR,SCTuberskin.L,0.430841294307931
SCTuberskin,L,BRR,SCTuberskin.L,0.461845747991041
SCTuberskin,L,BRR,SCTuberskin.L,0.457269746688292
SCTuberskin,L,BRR,SCTuberskin.L,0.4718710158932
SCTuberskin,L,BRR,SCTuberskin.L,0.495467402866838
SCTuberskin,L,BRR,SCTuberskin.L,0.503627547685803
SCTuberskin,L,BRR,SCTuberskin.L,0.47891982881478
SCTuberskin,L,BRR,SCTuberskin.L,0.51451017640112
SCTuberskin,L,BRR,SCTuberskin.L,0.465529663424348
SCTuberskin,L,BRR,SCTuberskin.L,0.485297735989392
SCTuberskin,L,BRR,SCTuberskin.L,0.429829732791514
SCTuberskin,L,BRR,SCTuberskin.L,0.458157121810566
SCTuberskin,L,BRR,SCTuberskin.L,0.432473259288085
SCTuberskin,L,BRR,SCTuberskin.L,0.437586488364406
SCTuberskin,L,BRR,SCTuberskin.L,0.428623533617067
SCTuberskin,L,BRR,SCTuberskin.L,0.468676346162771
SCTuberskin,L,BRR,SCTuberskin.L,0.435626577148144
SCTuberskin,L,BRR,SCTuberskin.L,0.401062177524709
SCTuberskin,L,BRR,SCTuberskin.L,0.454403826433295
SCTuberskin,L,BRR,SCTuberskin.L,0.43203764007279
SCTuberskin,L,BRR,SCTuberskin.L,0.395517705261298
SCTuberskin,L,BRR,SCTuberskin.L,0.388440331900587
SCTuberskin,L,BRR,SCTuberskin.L,0.437032413976941
SCTuberskin,L,BRR,SCTuberskin.L,0.357292464778917
SCTuberskin,L,BRR,SCTuberskin.L,0.381573211681257
SCTuberskin,L,BRR,SCTuberskin.L,0.315683538273198
SCTuberskin,L,BRR,SCTuberskin.L,0.356257921699834
SCTuberskin,L,BRR,SCTuberskin.L,0.298987648934687
SCTuberskin,L,BRR,SCTuberskin.L,0.305784236896455
SCTuberskin,L,BRR,SCTuberskin.L,0.318440581968057
SCTuberskin,L,BRR,SCTuberskin.L,0.320752265677016
SCTuberskin,L,BRR,SCTuberskin.L,0.41720612272653
SCTuberskin,L,BRR,SCTuberskin.L,0.372707541184329
SCTuberskin,L,BRR,SCTuberskin.L,0.355949744523172
SCTuberskin,L,BRR,SCTuberskin.L,0.383050367935032
SCTuberskin,L,BRR,SCTuberskin.L,0.446425638288043
SCTuberskin,L,BRR,SCTuberskin.L,0.472671057290437
SCTuberskin,L,BRR,SCTuberskin.L,0.495389897443285
SCTuberskin,L,BRR,SCTuberskin.L,0.484926021379573
SCTuberskin,L,BRR,SCTuberskin.L,0.517860346168858
SCTuberskin,L,BRR,SCTuberskin.L,0.506861958395772
SCTuberskin,L,BRR,SCTuberskin.L,0.476618590761802
SCTuberskin,L,BRR,SCTuberskin.L,0.493510008645341
SCTuberskin,L,BRR,SCTuberskin.L,0.475686681776723
SCTuberskin,L,BRR,SCTuberskin.L,0.472367179186989
SCTuberskin,L,BRR,SCTuberskin.L,0.524869755238701
SCTuberskin,L,BRR,SCTuberskin.L,0.479445515737108
SCTuberskin,L,BRR,SCTuberskin.L,0.479865413889159
SCTuberskin,L,BRR,SCTuberskin.L,0.492737148277542
SCTuberskin,L,BRR,SCTuberskin.L,0.529294694326124
SCTuberskin,L,BRR,SCTuberskin.L,0.503243413610365
SCTuberskin,L,BRR,SCTuberskin.L,0.527234350078158
SCTuberskin,L,BRR,SCTuberskin.L,0.511851472187061
SCTuberskin,L,BRR,SCTuberskin.L,0.552771085194741
SCTuberskin,L,BRR,SCTuberskin.L,0.57308410151751
SCTuberskin,L,BRR,SCTuberskin.L,0.548031359234332
SCTuberskin,L,BRR,SCTuberskin.L,0.571560121721297
SCTuberskin,L,BRR,SCTuberskin.L,0.564475770960043
SCTuberskin,L,BRR,SCTuberskin.L,0.583705309688676
SCTuberskin,L,BRR,SCTuberskin.L,0.51890391000188
SCTuberskin,L,BRR,SCTuberskin.L,0.54810897339433
SCTuberskin,L,BRR,SCTuberskin.L,0.606668385795583
SCTuberskin,L,BRR,SCTuberskin.L,0.620636263637209
SCTuberskin,L,BRR,SCTuberskin.L,0.612488237228421
SCTuberskin,L,BRR,SCTuberskin.L,0.55202471212251
SCTuberskin,L,BRR,SCTuberskin.L,0.529587203756695
SCTuberskin,L,BRR,SCTuberskin.L,0.575638504230272
SCTuberskin,L,BRR,SCTuberskin.L,0.545488765617098
SCTuberskin,L,BRR,SCTuberskin.L,0.611415275593702
SCTuberskin,L,BRR,SCTuberskin.L,0.588968982795723
SCTuberskin,L,BRR,SCTuberskin.L,0.613792836576054
SCTuberskin,L,BRR,SCTuberskin.L,0.593317551826683
SCTuberskin,L,BRR,SCTuberskin.L,0.614443675429321
SCTuberskin,L,BRR,SCTuberskin.L,0.619771611454038
SCTuberskin,L,BRR,SCTuberskin.L,0.623147081820578
SCTuberskin,L,BRR,SCTuberskin.L,0.607147368837951
SCTuberskin,L,BRR,SCTuberskin.L,0.594883961729019
SCTuberskin,L,BRR,SCTuberskin.L,0.54126741651894
SCTuberskin,L,BRR,SCTuberskin.L,0.513782841312047
SCTuberskin,L,BRR,SCTuberskin.L,0.512593588501274
SCTuberskin,L,BRR,SCTuberskin.L,0.460213778548454
SCTuberskin,L,BRR,SCTuberskin.L,0.476778688861799
SCTuberskin,L,BRR,SCTuberskin.L,0.523093342405089
SCTuberskin,L,BRR,SCTuberskin.L,0.536731857227078
SCTuberskin,L,BRR,SCTuberskin.L,0.552737990187714
SCTuberskin,L,BRR,SCTuberskin.L,0.462133178152797
SCTuberskin,L,BRR,SCTuberskin.L,0.552700232078028
SCTuberskin,L,BRR,SCTuberskin.L,0.513950656118888
SCTuberskin,L,BRR,SCTuberskin.L,0.555400364071877
SCTuberskin,L,BRR,SCTuberskin.L,0.502115055496943
SCTuberskin,L,BRR,SCTuberskin.L,0.56763082007956
SCTuberskin,L,BRR,SCTuberskin.L,0.549159714705238
SCTuberskin,L,BRR,SCTuberskin.L,0.533506271936477
SCTuberskin,L,BRR,SCTuberskin.L,0.581155914073993
SCTuberskin,L,BRR,SCTuberskin.L,0.569601126812824
SCTuberskin,L,BRR,SCTuberskin.L,0.519475615095441
SCTuberskin,L,BRR,SCTuberskin.L,0.559913777439053
SCTuberskin,L,BRR,SCTuberskin.L,0.54473023048938
SCTuberskin,L,BRR,SCTuberskin.L,0.547083217498648
SCTuberskin,L,BRR,SCTuberskin.L,0.54560775088392
SCTuberskin,L,BRR,SCTuberskin.L,0.474866431830463
SCTuberskin,L,BRR,SCTuberskin.L,0.48669227945005
SCTuberskin,L,BRR,SCTuberskin.L,0.509787040599552
SCTuberskin,L,BRR,SCTuberskin.L,0.524258536382148
SCTuberskin,L,BRR,SCTuberskin.L,0.500538462762857
SCTuberskin,L,BRR,SCTuberskin.L,0.501665882591403
SCTuberskin,L,BRR,SCTuberskin.L,0.439705487311049
SCTuberskin,L,BRR,SCTuberskin.L,0.549760593386027
SCTuberskin,L,BRR,SCTuberskin.L,0.540754869095077
SCTuberskin,L,BRR,SCTuberskin.L,0.53299922993787
SCTuberskin,L,BRR,SCTuberskin.L,0.513226378149113
SCTuberskin,L,BRR,SCTuberskin.L,0.487189625707871
SCTuberskin,L,BRR,SCTuberskin.L,0.518741642379565
SCTuberskin,L,BRR,SCTuberskin.L,0.502807472868174
SCTuberskin,L,BRR,SCTuberskin.L,0.492070102156255
SCTuberskin,L,BRR,SCTuberskin.L,0.454611074971416
SCTuberskin,L,BRR,SCTuberskin.L,0.446301655710133
SCTuberskin,L,BRR,SCTuberskin.L,0.457078396031978
SCTuberskin,L,BRR,SCTuberskin.L,0.454810701417553
SCTuberskin,L,BRR,SCTuberskin.L,0.451239234631856
SCTuberskin,L,BRR,SCTuberskin.L,0.488911934484182
SCTuberskin,L,BRR,SCTuberskin.L,0.485894138480271
SCTuberskin,L,BRR,SCTuberskin.L,0.549869531253432
SCTuberskin,L,BRR,SCTuberskin.L,0.473583221193811
SCTuberskin,L,BRR,SCTuberskin.L,0.38605578223988
SCTuberskin,L,BRR,SCTuberskin.L,0.47711045821649
SCTuberskin,L,BRR,SCTuberskin.L,0.454408186119013
SCTuberskin,L,BRR,SCTuberskin.L,0.502010169050414
SCTuberskin,L,BRR,SCTuberskin.L,0.509979844787638
SCTuberskin,L,BRR,SCTuberskin.L,0.474861031363232
SCTuberskin,L,BRR,SCTuberskin.L,0.486278927430644
SCTuberskin,L,BRR,SCTuberskin.L,0.517010660039187
SCTuberskin,L,BRR,SCTuberskin.L,0.459149383555579
SCTuberskin,L,BRR,SCTuberskin.L,0.46426368126112
SCTuberskin,L,BRR,SCTuberskin.L,0.455275504100047
SCTuberskin,L,BRR,SCTuberskin.L,0.432319367095981
SCTuberskin,L,BRR,SCTuberskin.L,0.398006659056861
SCTuberskin,L,BRR,SCTuberskin.L,0.426436162367129
SCTuberskin,L,BRR,SCTuberskin.L,0.435304968971202
SCTuberskin,L,BRR,SCTuberskin.L,0.450348994306843
SCTuberskin,L,BRR,SCTuberskin.L,0.422764132805248
SCTuberskin,L,BRR,SCTuberskin.L,0.414680573538528
SCTuberskin,L,BRR,SCTuberskin.L,0.469931800299848
SCTuberskin,L,BRR,SCTuberskin.L,0.413522671041086
SCTuberskin,L,BRR,SCTuberskin.L,0.431405934874093
SCTuberskin,L,BRR,SCTuberskin.L,0.415160515383722
SCTuberskin,L,BRR,SCTuberskin.L,0.47383069473127
SCTuberskin,L,BRR,SCTuberskin.L,0.492448708547992
SCTuberskin,L,BRR,SCTuberskin.L,0.457273826164061
SCTuberskin,L,BRR,SCTuberskin.L,0.459347611119474
SCTuberskin,L,BRR,SCTuberskin.L,0.448949787092134
SCTuberskin,L,BRR,SCTuberskin.L,0.48298989017308
SCTuberskin,L,BRR,SCTuberskin.L,0.489569538269521
SCTuberskin,L,BRR,SCTuberskin.L,0.431763812679329
SCTuberskin,L,BRR,SCTuberskin.L,0.442707233699409
SCTuberskin,L,BRR,SCTuberskin.L,0.465653516315862
SCTuberskin,L,BRR,SCTuberskin.L,0.530238498164202
SCTuberskin,L,BRR,SCTuberskin.L,0.470320071903326
SCTuberskin,L,BRR,SCTuberskin.L,0.525719664482342
SCTuberskin,L,BRR,SCTuberskin.L,0.538087901899934
SCTuberskin,L,BRR,SCTuberskin.L,0.53310604254066
SCTuberskin,L,BRR,SCTuberskin.L,0.455298396334842
SCTuberskin,L,BRR,SCTuberskin.L,0.438411079241234
SCTuberskin,L,BRR,SCTuberskin.L,0.4453002636514
SCTuberskin,L,BRR,SCTuberskin.L,0.486560415342485
SCTuberskin,L,BRR,SCTuberskin.L,0.439239881282721
SCTuberskin,L,BRR,SCTuberskin.L,0.463080731448887
SCTuberskin,L,BRR,SCTuberskin.L,0.448532236282364
SCTuberskin,L,BRR,SCTuberskin.L,0.479005428837247
SCTuberskin,L,BRR,SCTuberskin.L,0.437587559250108
SCTuberskin,L,BRR,SCTuberskin.L,0.459065632318419
SCTuberskin,L,BRR,SCTuberskin.L,0.485586665387151
SCTuberskin,L,BRR,SCTuberskin.L,0.49416438516913
SCTuberskin,L,BRR,SCTuberskin.L,0.487774606910429
SCTuberskin,L,BRR,SCTuberskin.L,0.462907246324758
SCTuberskin,L,BRR,SCTuberskin.L,0.490600936056363
SCTuberskin,L,BRR,SCTuberskin.L,0.498299175527358
SCTuberskin,L,BRR,SCTuberskin.L,0.48069366391595
SCTuberskin,L,BRR,SCTuberskin.L,0.495389301734215
SCTuberskin,L,BRR,SCTuberskin.L,0.52923851294124
SCTuberskin,L,BRR,SCTuberskin.L,0.536623952037657
SCTuberskin,L,BRR,SCTuberskin.L,0.541624276093707
SCTuberskin,L,BRR,SCTuberskin.L,0.567602269953489
SCTuberskin,L,BRR,SCTuberskin.L,0.570558125905381
SCTuberskin,L,BRR,SCTuberskin.L,0.579449783755942
SCTuberskin,L,BRR,SCTuberskin.L,0.539865774963348
SCTuberskin,L,BRR,SCTuberskin.L,0.537052295889671
SCTuberskin,L,BRR,SCTuberskin.L,0.580668496221711
SCTuberskin,L,BRR,SCTuberskin.L,0.538889972902476
SCTuberskin,L,BRR,SCTuberskin.L,0.506821203582648
SCTuberskin,L,BRR,SCTuberskin.L,0.49320154895544
SCTuberskin,L,BRR,SCTuberskin.L,0.493551655113723
SCTuberskin,L,BRR,SCTuberskin.L,0.511058108818602
SCTuberskin,L,BRR,SCTuberskin.L,0.504952281285347
SCTuberskin,L,BRR,SCTuberskin.L,0.48721071374327
SCTuberskin,L,BRR,SCTuberskin.L,0.45505755416399
SCTuberskin,L,BRR,SCTuberskin.L,0.478231969700812
SCTuberskin,L,BRR,SCTuberskin.L,0.46880397208664
SCTuberskin,L,BRR,SCTuberskin.L,0.440473866713342
SCTuberskin,L,BRR,SCTuberskin.L,0.485249941586982
SCTuberskin,L,BRR,SCTuberskin.L,0.518392211179125
SCTuberskin,L,BRR,SCTuberskin.L,0.48940116877868
SCTuberskin,L,BRR,SCTuberskin.L,0.52029554334964
SCTuberskin,L,BRR,SCTuberskin.L,0.480522534333766
SCTuberskin,L,BRR,SCTuberskin.L,0.495764126339702
SCTuberskin,L,BRR,SCTuberskin.L,0.478077011529261
SCTuberskin,L,BRR,SCTuberskin.L,0.474299370232241
SCTuberskin,L,BRR,SCTuberskin.L,0.495888856417918
SCTuberskin,L,BRR,SCTuberskin.L,0.503156820450717
SCTuberskin,L,BRR,SCTuberskin.L,0.478219047663714
SCTuberskin,L,BRR,SCTuberskin.L,0.494004496005723
SCTuberskin,L,BRR,SCTuberskin.L,0.494095753431997
SCTuberskin,L,BRR,SCTuberskin.L,0.421751631806332
SCTuberskin,L,BRR,SCTuberskin.L,0.406152682571276
SCTuberskin,L,BRR,SCTuberskin.L,0.431203374103837
SCTuberskin,L,BRR,SCTuberskin.L,0.465398356668933
SCTuberskin,L,BRR,SCTuberskin.L,0.444897563287119
SCTuberskin,L,BRR,SCTuberskin.L,0.387524355189436
SCTuberskin,L,BRR,SCTuberskin.L,0.462203460568136
SCTuberskin,L,BRR,SCTuberskin.L,0.427999164068653
SCTuberskin,L,BRR,SCTuberskin.L,0.468546311735507
SCTuberskin,L,BRR,SCTuberskin.L,0.45575252814025
SCTuberskin,L,BRR,SCTuberskin.L,0.488698701058022
SCTuberskin,L,BRR,SCTuberskin.L,0.479814941445199
SCTuberskin,L,BRR,SCTuberskin.L,0.486227388045742
SCTuberskin,L,BRR,SCTuberskin.L,0.463140571216472
SCTuberskin,L,BRR,SCTuberskin.L,0.509986528662876
SCTuberskin,L,BRR,SCTuberskin.L,0.534364360553725
SCTuberskin,L,BRR,SCTuberskin.L,0.499549541803485
SCTuberskin,L,BRR,SCTuberskin.L,0.499148720681319
SCTuberskin,L,BRR,SCTuberskin.L,0.509403615071137
SCTuberskin,L,BRR,SCTuberskin.L,0.492033420480643
SCTuberskin,L,BRR,SCTuberskin.L,0.515397496046658
SCTuberskin,L,BRR,SCTuberskin.L,0.503954938125743
SCTuberskin,L,BRR,SCTuberskin.L,0.47080999427212
SCTuberskin,L,BRR,SCTuberskin.L,0.449062547307461
SCTuberskin,L,BRR,SCTuberskin.L,0.475675894804189
SCTuberskin,L,BRR,SCTuberskin.L,0.493483549217465
SCTuberskin,L,BRR,SCTuberskin.L,0.460572086404691
SCTuberskin,L,BRR,SCTuberskin.L,0.484317634758929
SCTuberskin,L,BRR,SCTuberskin.L,0.455090722611298
SCTuberskin,L,BRR,SCTuberskin.L,0.491330270079548
SCTuberskin,L,BRR,SCTuberskin.L,0.543447895100069
SCTuberskin,L,BRR,SCTuberskin.L,0.550038956304885
SCTuberskin,L,BRR,SCTuberskin.L,0.520180163938764
SCTuberskin,L,BRR,SCTuberskin.L,0.468950998109802
SCTuberskin,L,BRR,SCTuberskin.L,0.512962999681684
SCTuberskin,L,BRR,SCTuberskin.L,0.512886229956068
SCTuberskin,L,BRR,SCTuberskin.L,0.535025248369933
SCTuberskin,L,BRR,SCTuberskin.L,0.495105978326412
SCTuberskin,L,BRR,SCTuberskin.L,0.484679627936418
SCTuberskin,L,BRR,SCTuberskin.L,0.473284057420483
SCTuberskin,L,BRR,SCTuberskin.L,0.42041832905794
SCTuberskin,L,BRR,SCTuberskin.L,0.487296203809073
SCTuberskin,L,BRR,SCTuberskin.L,0.417567926731915
SCTuberskin,L,BRR,SCTuberskin.L,0.474022390507785
SCTuberskin,L,BRR,SCTuberskin.L,0.447895269070997
SCTuberskin,L,BRR,SCTuberskin.L,0.45446637848891
SCTuberskin,L,BRR,SCTuberskin.L,0.509611503795314
SCTuberskin,L,BRR,SCTuberskin.L,0.443265826666798
SCTuberskin,L,BRR,SCTuberskin.L,0.456357778756117
SCTuberskin,L,BRR,SCTuberskin.L,0.442383688809637
SCTuberskin,L,BRR,SCTuberskin.L,0.567558009096973
SCTuberskin,L,BRR,SCTuberskin.L,0.509410986927029
SCTuberskin,L,BRR,SCTuberskin.L,0.48320621063042
SCTuberskin,L,BRR,SCTuberskin.L,0.5090082714229
SCTuberskin,L,BRR,SCTuberskin.L,0.518431166121707
SCTuberskin,L,BRR,SCTuberskin.L,0.504277177320131
SCTuberskin,L,BRR,SCTuberskin.L,0.471429083453712
SCTuberskin,L,BRR,SCTuberskin.L,0.528270954890718
SCTuberskin,L,BRR,SCTuberskin.L,0.462989686966936
SCTuberskin,L,BRR,SCTuberskin.L,0.473087523660404
SCTuberskin,L,BRR,SCTuberskin.L,0.433145794857637
SCTuberskin,L,BRR,SCTuberskin.L,0.43890680909222
SCTuberskin,L,BRR,SCTuberskin.L,0.475889955147835
SCTuberskin,L,BRR,SCTuberskin.L,0.492975904598971
SCTuberskin,L,BRR,SCTuberskin.L,0.5045170714953
SCTuberskin,L,BRR,SCTuberskin.L,0.473917584369755
SCTuberskin,L,BRR,SCTuberskin.L,0.519372606852995
SCTuberskin,L,BRR,SCTuberskin.L,0.540621388608373
SCTuberskin,L,BRR,SCTuberskin.L,0.550334789490947
SCTuberskin,L,BRR,SCTuberskin.L,0.588990163698823
SCTuberskin,L,BRR,SCTuberskin.L,0.562427277795313
SCTuberskin,L,BRR,SCTuberskin.L,0.567973909341678
SCTuberskin,L,BRR,SCTuberskin.L,0.540024940964207
SCTuberskin,L,BRR,SCTuberskin.L,0.552386667195641
SCTuberskin,L,BRR,SCTuberskin.L,0.542974848012873
SCTuberskin,L,BRR,SCTuberskin.L,0.580025925477407
SCTuberskin,L,BRR,SCTuberskin.L,0.618504917960374
SCTuberskin,L,BRR,SCTuberskin.L,0.546484017141171
SCTuberskin,L,BRR,SCTuberskin.L,0.576952186680195
SCTuberskin,L,BRR,SCTuberskin.L,0.548666675347166
SCTuberskin,L,BRR,SCTuberskin.L,0.566934258567741
SCTuberskin,L,BRR,SCTuberskin.L,0.611456356754636
SCTuberskin,L,BRR,SCTuberskin.L,0.594067206876786
SCTuberskin,L,BRR,SCTuberskin.L,0.622632307459394
SCTuberskin,L,BRR,SCTuberskin.L,0.676715230650288
SCTuberskin,L,BRR,SCTuberskin.L,0.613101092825229
SCTuberskin,L,BRR,SCTuberskin.L,0.645433596218479
SCTuberskin,L,BRR,SCTuberskin.L,0.618115913081516
SCTuberskin,L,BRR,SCTuberskin.L,0.630692858954121
SCTuberskin,L,BRR,SCTuberskin.L,0.611069533939373
SCTuberskin,L,BRR,SCTuberskin.L,0.593613465572375
SCTuberskin,L,BRR,SCTuberskin.L,0.62584309746462
SCTuberskin,L,BRR,SCTuberskin.L,0.628586776169304
SCTuberskin,L,BRR,SCTuberskin.L,0.600744179069528
SCTuberskin,L,BRR,SCTuberskin.L,0.642544028174065
SCTuberskin,L,BRR,SCTuberskin.L,0.587707840796208
SCTuberskin,L,BRR,SCTuberskin.L,0.552936632313359
SCTuberskin,L,BRR,SCTuberskin.L,0.55371544728194
SCTuberskin,L,BRR,SCTuberskin.L,0.546686412352321
SCTuberskin,L,BRR,SCTuberskin.L,0.514002420742316
SCTuberskin,L,BRR,SCTuberskin.L,0.547492586121052
SCTuberskin,L,BRR,SCTuberskin.L,0.529351386574384
SCTuberskin,L,BRR,SCTuberskin.L,0.561963053197042
SCTuberskin,L,BRR,SCTuberskin.L,0.517858979667598
SCTuberskin,L,BRR,SCTuberskin.L,0.49543434584354
SCTuberskin,L,BRR,SCTuberskin.L,0.540006279969465
SCTuberskin,L,BRR,SCTuberskin.L,0.569023731400475
SCTuberskin,L,BRR,SCTuberskin.L,0.574484545855342
SCTuberskin,L,BRR,SCTuberskin.L,0.577869578266318
SCTuberskin,L,BRR,SCTuberskin.L,0.613500250860564
SCTuberskin,L,BRR,SCTuberskin.L,0.635019316024525
SCTuberskin,L,BRR,SCTuberskin.L,0.64974364492107
SCTuberskin,L,BRR,SCTuberskin.L,0.647173438315748
SCTuberskin,L,BRR,SCTuberskin.L,0.620209910187115
SCTuberskin,L,BRR,SCTuberskin.L,0.637209878337308
SCTuberskin,L,BRR,SCTuberskin.L,0.632196207066232
SCTuberskin,L,BRR,SCTuberskin.L,0.598849710589354
SCTuberskin,L,BRR,SCTuberskin.L,0.55568793292016
SCTuberskin,L,BRR,SCTuberskin.L,0.577115719548028
SCTuberskin,L,BRR,SCTuberskin.L,0.648551720736581
SCTuberskin,L,BRR,SCTuberskin.L,0.599578232953348
SCTuberskin,L,BRR,SCTuberskin.L,0.583372852097666
SCTuberskin,L,BRR,SCTuberskin.L,0.625936499729833
SCTuberskin,L,BRR,SCTuberskin.L,0.619198292841041
SCTuberskin,L,BRR,SCTuberskin.L,0.576930583158081
SCTuberskin,L,BRR,SCTuberskin.L,0.610997159175437
SCTuberskin,L,BRR,SCTuberskin.L,0.585022021992342
